adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
33,28,28,28,29,635189155
33,29,29,28,29,635189172
34,28,28,28,29,635189190
33,29,28,28,29,635189208
33,29,28,28,29,635189226
33,29,28,28,29,635189244
34,29,28,28,29,635189262
33,29,28,28,29,635189279
33,29,28,28,29,635189297
34,29,28,28,29,635189315
33,29,28,28,29,635189333
33,29,28,28,29,635189351
33,29,28,28,29,635189368
34,29,28,28,29,635189386
33,29,28,28,29,635189404
33,29,28,28,29,635189422
33,29,27,28,28,635189440
33,29,28,28,29,635189457
33,29,28,28,29,635189475
33,29,28,28,29,635189493
33,29,28,28,29,635189511
33,28,28,28,29,635189529
33,29,28,28,29,635189547
33,28,28,28,29,635189564
33,29,28,28,29,635189582
33,29,28,28,29,635189600
34,29,28,28,29,635189618
33,28,28,28,29,635189636
34,29,28,28,29,635189653
33,29,28,28,29,635189671
33,29,28,28,29,635189689
34,29,28,28,29,635189707
33,29,28,27,29,635189725
33,29,28,28,30,635189742
33,29,28,28,29,635189760
33,29,28,28,29,635189778
33,29,28,28,29,635189796
33,29,28,28,29,635189814
33,29,28,28,29,635189832
33,29,28,28,29,635189849
33,29,28,28,28,635189867
33,29,28,28,29,635189885
33,28,28,28,29,635189903
33,29,28,28,29,635189921
33,28,28,28,29,635189938
33,29,28,28,29,635189956
33,28,28,28,29,635189974
34,29,28,28,29,635189992
33,29,28,28,28,635190010
33,29,28,28,29,635190027
33,28,28,28,29,635190045
33,28,28,28,29,635190063
33,29,28,28,29,635190081
33,29,28,28,29,635190099
33,29,28,28,29,635190117
33,28,28,28,29,635190134
33,29,27,28,29,635190152
33,28,27,29,29,635190170
33,29,28,27,29,635190188
33,29,28,28,29,635190206
33,29,28,28,29,635190223
33,28,28,27,29,635190241
33,29,28,28,29,635190259
33,29,28,28,29,635190277
33,29,27,28,29,635190295
33,28,28,28,29,635190312
33,29,27,28,29,635190330
33,29,28,28,29,635190348
33,28,28,28,29,635190366
33,28,28,28,29,635190384
33,29,28,28,29,635190402
33,29,28,28,29,635190419
33,29,28,28,29,635190437
33,30,28,28,29,635190455
33,28,28,28,29,635190473
33,28,28,28,29,635190491
33,29,27,28,29,635190508
33,29,28,28,29,635190526
33,29,27,28,29,635190544
33,29,28,28,29,635190562
34,29,28,28,29,635190580
33,29,28,28,29,635190598
33,29,28,28,29,635190615
34,29,28,28,29,635190633
33,29,28,28,29,635190651
33,29,28,28,29,635190669
33,29,28,28,29,635190687
33,29,27,28,29,635190704
34,29,28,28,28,635190722
33,29,28,28,29,635190740
33,29,28,28,29,635190758
32,29,28,28,29,635190776
33,29,28,28,29,635190793
33,28,28,28,29,635190811
33,28,28,28,29,635190829
33,29,28,28,29,635190847
33,29,28,28,29,635190865
33,29,28,28,29,635190883
33,28,28,28,29,635190900
33,29,27,28,29,635190918
33,29,27,28,29,635190936
33,29,27,28,29,635190954
33,28,28,27,28,635190972
33,29,28,29,29,635190989
33,28,28,28,29,635191007
33,29,28,28,28,635191025
33,29,27,28,29,635191043
33,29,27,28,29,635191061
33,29,27,28,29,635191078
33,29,27,28,29,635191096
33,29,27,28,29,635191114
33,29,27,28,29,635191132
33,29,27,28,29,635191150
33,29,28,28,29,635191168
33,29,28,28,29,635191185
33,29,28,28,29,635191203
33,29,28,28,29,635191221
33,29,27,28,29,635191239
33,29,27,28,29,635191257
33,29,28,28,29,635191274
33,29,28,28,29,635191292
33,28,28,28,29,635191310
33,29,28,28,29,635191328
33,29,27,28,29,635191346
33,29,27,28,29,635191363
33,29,28,28,29,635191381
33,29,27,28,28,635191399
33,29,28,28,29,635191417
33,29,27,28,29,635191435
33,29,27,28,29,635191453
33,29,28,28,29,635191470
33,29,27,28,29,635191488
33,29,28,28,29,635191506
33,29,27,28,29,635191524
33,29,28,28,29,635191542
33,29,28,28,29,635191559
33,29,27,28,29,635191577
33,29,27,28,29,635191595
33,29,28,28,29,635191613
33,29,27,28,29,635191631
33,29,27,28,29,635191648
33,29,27,28,29,635191666
33,29,27,27,29,635191684
33,29,27,28,29,635191702
33,28,28,28,29,635191720
33,29,28,28,30,635191738
33,29,28,28,29,635191755
33,29,27,28,29,635191773
