adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
34,29,28,28,29,185013601
33,29,28,28,29,185013618
33,29,28,28,29,185013636
34,29,28,28,29,185013654
34,28,28,28,28,185013672
33,29,28,28,29,185013690
33,29,28,28,29,185013707
34,29,28,28,29,185013725
34,29,28,28,29,185013743
34,29,28,28,29,185013761
33,28,28,28,29,185013779
34,29,28,29,29,185013797
33,29,28,28,29,185013814
33,29,28,28,29,185013832
34,29,28,28,29,185013850
34,29,28,28,29,185013868
34,29,28,28,29,185013886
34,29,28,28,28,185013903
33,29,28,28,29,185013921
33,29,28,28,29,185013939
33,29,28,28,29,185013957
34,29,28,28,29,185013975
33,29,28,28,29,185013992
33,29,28,28,29,185014010
34,29,28,28,29,185014028
34,29,28,28,28,185014046
34,29,28,28,29,185014064
34,29,28,28,29,185014082
34,29,28,28,29,185014099
34,29,28,28,29,185014117
33,29,28,28,28,185014135
34,29,28,28,29,185014153
34,29,28,28,29,185014171
34,29,28,28,29,185014188
34,29,28,28,29,185014206
34,29,28,28,29,185014224
34,29,28,28,28,185014242
33,29,28,28,29,185014260
34,29,28,28,29,185014278
33,29,28,28,29,185014295
32,30,28,28,29,185014313
34,29,28,28,29,185014331
34,29,28,28,29,185014349
33,29,28,28,28,185014367
34,29,28,28,29,185014384
34,30,28,28,28,185014402
33,30,28,29,29,185014420
33,29,28,28,29,185014438
34,29,28,28,29,185014456
34,29,28,28,29,185014473
34,29,28,28,29,185014491
34,29,28,28,29,185014509
34,29,29,29,29,185014527
34,29,28,28,29,185014545
34,29,28,29,29,185014563
34,29,28,28,29,185014580
33,29,28,28,29,185014598
34,29,28,28,29,185014616
34,29,28,28,29,185014634
34,29,28,28,29,185014652
34,29,28,28,29,185014669
34,29,28,27,29,185014687
34,29,28,28,29,185014705
34,29,28,28,29,185014723
34,29,28,28,29,185014741
34,29,28,28,29,185014758
33,29,28,28,29,185014776
34,29,28,28,29,185014794
34,29,28,29,29,185014812
34,29,28,28,29,185014830
34,30,28,28,29,185014848
33,29,28,28,29,185014865
33,29,28,28,29,185014883
34,29,28,28,29,185014901
34,29,28,28,29,185014919
34,30,27,28,29,185014937
34,29,28,28,29,185014954
34,29,28,28,29,185014972
34,29,28,28,29,185014990
33,29,28,28,29,185015008
34,29,28,28,29,185015026
33,29,28,28,29,185015043
33,28,29,28,29,185015061
34,29,28,28,29,185015079
33,29,28,28,29,185015097
33,29,28,28,29,185015115
33,29,28,28,29,185015133
33,29,28,28,29,185015150
34,29,27,28,28,185015168
33,28,28,27,29,185015186
34,29,28,28,29,185015204
33,29,28,28,29,185015222
33,29,28,28,29,185015239
33,29,28,28,29,185015257
33,29,28,28,29,185015275
34,29,28,28,29,185015293
34,29,28,29,29,185015311
34,29,28,28,29,185015329
33,29,28,28,28,185015346
34,29,28,28,29,185015364
33,29,28,28,29,185015382
33,29,28,28,29,185015400
33,29,28,28,29,185015418
34,30,28,28,29,185015435
34,29,28,28,29,185015453
34,29,28,28,29,185015471
33,29,28,28,29,185015489
34,29,28,28,29,185015507
34,29,28,28,29,185015524
34,29,28,28,28,185015542
33,29,28,28,29,185015560
34,29,28,28,29,185015578
33,29,28,28,29,185015596
34,29,28,28,29,185015614
33,29,28,28,29,185015631
34,29,28,28,29,185015649
34,29,28,28,29,185015667
34,29,28,28,28,185015685
34,29,28,29,29,185015703
33,29,28,28,29,185015720
33,29,28,27,29,185015738
33,29,28,28,29,185015756
33,29,28,28,29,185015774
34,29,28,28,29,185015792
34,29,28,28,29,185015809
34,29,28,28,29,185015827
34,29,28,28,29,185015845
33,29,28,28,29,185015863
33,29,28,27,29,185015881
34,29,28,28,29,185015899
33,29,28,28,29,185015916
34,29,28,28,28,185015934
34,29,28,28,29,185015952
33,29,28,28,29,185015970
34,29,28,28,29,185015988
35,29,28,28,29,185016005
33,29,28,28,29,185016023
33,29,28,28,29,185016041
33,29,28,28,29,185016059
33,29,28,28,29,185016077
34,29,28,28,29,185016094
33,29,28,28,29,185016112
33,29,28,28,29,185016130
33,29,28,29,29,185016148
33,29,28,28,29,185016166
33,29,28,28,28,185016184
33,29,28,29,29,185016201
33,29,28,28,29,185016219
33,29,28,28,29,185016237
33,29,28,28,29,185016255
33,29,28,28,29,185016273
33,29,28,28,29,185016290
33,29,28,28,29,185016308
33,29,28,28,29,185016326
33,29,28,28,29,185016344
34,29,28,28,29,185016362
33,29,28,28,28,185016379
33,29,28,28,29,185016397
33,29,28,28,29,185016415
34,29,28,28,29,185016433
33,29,28,28,29,185016451
34,29,28,28,29,185016469
33,29,28,28,29,185016486
34,29,28,28,29,185016504
33,29,28,28,29,185016522
33,29,28,28,29,185016540
34,29,28,28,29,185016558
33,29,28,28,29,185016575
33,29,28,28,29,185016593
33,29,28,28,29,185016611
33,29,28,28,29,185016629
33,28,28,28,29,185016647
33,29,28,28,29,185016665
33,29,28,28,29,185016682
33,29,28,28,28,185016700
33,29,28,28,29,185016718
33,29,28,28,29,185016736
33,29,28,28,29,185016754
33,29,28,28,29,185016771
34,29,29,28,29,185016789
32,29,28,29,29,185016807
33,29,28,28,29,185016825
34,29,28,28,29,185016843
33,29,28,28,29,185016860
33,29,28,28,29,185016878
33,29,28,28,29,185016896
33,29,28,28,29,185016914
33,29,28,28,29,185016932
33,29,28,28,29,185016950
33,29,28,28,29,185016967
33,29,28,28,28,185016985
33,29,28,28,29,185017003
34,29,28,28,29,185017021
34,29,28,28,29,185017039
33,29,28,28,29,185017056
34,29,28,28,29,185017074
33,29,28,28,29,185017092
34,29,29,28,29,185017110
34,29,28,29,29,185017128
33,29,29,28,29,185017146
34,29,28,28,29,185017163
34,29,28,28,29,185017181
34,29,28,28,29,185017199
33,29,28,28,29,185017217
33,29,28,28,29,185017235
34,29,28,28,29,185017252
33,29,28,28,29,185017270
33,29,28,28,29,185017288
34,29,28,28,29,185017306
33,29,28,28,29,185017324
34,29,28,28,29,185017341
33,29,28,28,28,185017359
34,29,28,28,29,185017377
33,29,28,28,29,185017395
33,29,28,28,29,185017413
34,29,28,29,29,185017431
34,29,28,28,28,185017448
34,29,28,28,29,185017466
35,29,28,28,29,185017484
34,29,28,28,28,185017502
34,29,28,28,29,185017520
33,29,28,28,28,185017537
33,29,28,28,29,185017555
33,29,28,28,29,185017573
33,29,28,28,29,185017591
34,29,28,28,29,185017609
34,29,28,28,29,185017626
34,29,28,28,29,185017644
33,29,28,28,29,185017662
33,29,28,28,29,185017680
34,29,28,28,29,185017698
34,29,28,28,28,185017716
33,29,28,28,29,185017733
33,29,28,28,29,185017751
34,29,28,28,29,185017769
34,29,28,28,29,185017787
33,29,28,28,29,185017805
33,29,28,28,29,185017822
33,29,28,28,29,185017840
33,29,28,28,29,185017858
34,29,28,28,29,185017876
34,29,28,28,29,185017894
34,29,28,27,29,185017911
34,29,28,28,29,185017929
33,29,28,28,30,185017947
34,29,28,28,29,185017965
33,29,28,28,29,185017983
33,29,28,28,28,185018001
34,29,28,28,29,185018018
34,29,28,28,29,185018036
34,29,28,28,29,185018054
33,29,28,28,29,185018072
34,29,29,28,29,185018090
34,28,29,28,29,185018107
33,29,28,28,28,185018125
33,28,29,28,29,185018143
34,29,28,28,28,185018161
34,29,28,28,29,185018179
33,29,28,28,29,185018196
33,29,28,28,29,185018214
34,29,28,28,28,185018232
33,29,28,28,29,185018250
33,29,28,28,29,185018268
34,29,28,28,29,185018286
34,29,28,28,28,185018303
34,29,28,28,29,185018321
35,29,28,28,29,185018339
34,29,28,28,29,185018357
34,29,28,28,29,185018375
34,29,28,28,29,185018392
33,29,28,29,29,185018410
33,29,28,28,29,185018428
34,29,28,28,28,185018446
34,29,28,28,28,185018464
33,29,28,28,29,185018482
34,29,28,28,28,185018499
34,29,28,28,29,185018517
34,29,28,28,29,185018535
34,29,28,28,29,185018553
34,29,28,28,29,185018571
34,29,28,28,29,185018588
33,30,29,28,28,185018606
33,29,28,28,28,185018624
34,29,28,28,28,185018642
33,29,28,28,28,185018660
33,29,28,28,28,185018677
33,29,28,28,29,185018695
33,29,28,28,28,185018713
33,29,28,28,29,185018731
33,29,28,28,29,185018749
34,29,28,28,29,185018767
34,29,28,28,28,185018784
34,29,28,28,29,185018802
34,29,29,29,29,185018820
34,29,28,29,29,185018838
