adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
33,29,28,28,29,371887649
34,29,28,28,29,371887667
33,29,28,28,28,371887685
34,28,28,28,29,371887702
33,29,28,28,29,371887720
34,29,28,28,29,371887738
34,29,28,28,28,371887756
34,29,28,28,28,371887774
34,29,28,28,28,371887792
34,28,28,28,29,371887809
33,29,28,28,29,371887827
33,28,29,28,29,371887845
34,29,28,28,29,371887863
33,29,28,28,28,371887881
34,29,28,28,28,371887898
34,29,28,28,29,371887916
34,29,28,28,28,371887934
33,29,28,28,29,371887952
34,30,28,28,29,371887970
34,29,28,28,29,371887987
34,29,28,28,29,371888005
33,29,28,28,29,371888023
33,29,28,28,29,371888041
33,29,28,28,28,371888059
33,29,28,28,28,371888077
33,29,28,28,29,371888094
33,29,28,28,29,371888112
33,29,28,28,28,371888130
33,29,28,28,29,371888148
33,29,28,28,29,371888166
33,29,28,28,29,371888183
33,29,28,28,28,371888201
33,29,28,28,29,371888219
33,29,28,28,28,371888237
33,29,28,28,29,371888255
33,29,28,28,28,371888272
33,29,28,28,29,371888290
33,29,28,28,28,371888308
33,29,28,28,29,371888326
33,29,28,28,28,371888344
33,29,28,28,29,371888362
34,29,28,28,28,371888379
33,29,28,28,29,371888397
33,29,28,28,29,371888415
33,29,28,28,29,371888433
33,29,28,28,29,371888451
33,29,28,28,29,371888468
32,29,28,28,29,371888486
33,29,28,28,29,371888504
33,29,28,28,29,371888522
33,29,28,28,29,371888540
34,29,28,28,29,371888557
33,29,28,28,29,371888575
33,29,28,28,29,371888593
33,29,28,28,29,371888611
33,29,27,28,29,371888629
33,29,27,28,28,371888647
33,29,28,29,29,371888664
33,29,28,28,29,371888682
33,29,28,28,29,371888700
33,29,28,28,29,371888718
33,29,28,28,29,371888736
33,29,28,28,28,371888753
33,29,28,28,29,371888771
33,28,28,28,29,371888789
33,29,28,28,29,371888807
33,29,28,28,29,371888825
33,29,28,28,28,371888842
33,29,28,28,28,371888860
33,29,28,28,29,371888878
33,29,28,28,29,371888896
33,29,28,28,29,371888914
33,29,28,28,29,371888932
33,29,28,28,29,371888949
33,29,28,28,29,371888967
33,29,28,28,29,371888985
34,29,28,28,29,371889003
34,29,28,28,29,371889021
34,29,28,28,29,371889038
34,29,28,28,28,371889056
34,29,28,28,28,371889074
33,29,28,28,29,371889092
33,30,28,28,29,371889110
34,29,28,28,29,371889127
34,29,28,28,29,371889145
34,29,28,28,28,371889163
34,29,28,28,29,371889181
34,28,28,28,29,371889199
34,29,28,28,28,371889217
34,29,28,28,28,371889234
