adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
34,29,28,28,29,980734204
33,29,28,28,29,980734222
33,29,28,28,29,980734239
34,29,28,28,29,980734257
33,29,28,28,29,980734275
34,29,28,28,29,980734293
34,29,28,28,29,980734311
34,29,28,28,29,980734328
33,29,28,28,29,980734346
34,29,28,28,29,980734364
34,29,28,28,29,980734382
34,29,28,28,29,980734400
33,29,28,28,29,980734418
34,29,28,28,29,980734435
34,29,28,28,29,980734453
33,29,28,27,29,980734471
34,29,28,28,29,980734489
34,29,28,28,29,980734507
34,29,28,28,29,980734524
34,29,28,28,29,980734542
34,30,28,28,29,980734560
34,29,28,28,29,980734578
34,29,28,28,29,980734596
34,29,28,28,29,980734613
34,29,28,28,29,980734631
34,30,28,28,29,980734649
34,29,28,28,29,980734667
34,29,28,28,29,980734685
33,29,28,28,29,980734703
34,29,28,28,29,980734720
34,29,28,28,29,980734738
34,29,28,28,29,980734756
34,29,28,28,29,980734774
34,29,28,28,29,980734792
34,29,28,28,29,980734809
34,29,28,28,29,980734827
34,29,28,28,29,980734845
34,29,28,28,29,980734863
34,29,28,28,29,980734881
33,29,28,28,29,980734898
34,30,29,28,29,980734916
34,29,28,28,29,980734934
34,29,28,28,29,980734952
34,29,28,28,29,980734970
34,29,28,28,29,980734988
34,29,29,29,29,980735005
34,29,28,28,29,980735023
33,28,28,27,28,980735041
33,29,28,28,29,980735059
33,29,28,28,29,980735077
33,29,28,28,29,980735094
33,29,29,29,29,980735112
33,29,28,28,29,980735130
33,29,28,28,29,980735148
33,29,28,28,29,980735166
33,29,28,28,29,980735183
33,29,28,28,28,980735201
33,29,28,28,29,980735219
33,30,28,28,29,980735237
33,29,28,28,29,980735255
33,29,28,28,29,980735273
34,29,28,28,28,980735290
33,29,28,28,29,980735308
34,29,28,28,29,980735326
33,29,28,28,29,980735344
33,29,28,28,29,980735362
33,29,28,28,29,980735379
33,29,28,28,29,980735397
33,29,28,28,28,980735415
34,29,28,28,29,980735433
33,29,28,29,30,980735451
33,29,28,28,29,980735468
33,29,28,28,29,980735486
33,29,28,28,29,980735504
33,29,28,28,29,980735522
34,29,28,28,28,980735540
33,29,28,28,29,980735558
33,29,28,28,29,980735575
33,29,28,28,29,980735593
33,29,28,28,29,980735611
33,29,28,28,29,980735629
33,29,28,28,29,980735647
33,29,28,28,28,980735664
33,29,28,28,29,980735682
33,30,29,29,29,980735700
33,29,28,28,29,980735718
33,29,28,28,29,980735736
34,29,28,28,29,980735753
33,29,28,28,29,980735771
32,29,28,28,29,980735789
33,29,28,28,29,980735807
33,29,28,28,29,980735825
33,29,28,28,29,980735843
33,29,28,29,29,980735860
33,29,28,28,29,980735878
33,29,28,28,29,980735896
33,29,28,28,29,980735914
33,29,28,28,29,980735932
33,29,28,28,29,980735949
33,29,28,28,29,980735967
33,29,28,28,29,980735985
33,29,28,28,29,980736003
33,30,29,28,28,980736021
33,29,28,28,29,980736039
33,29,28,28,29,980736056
33,29,28,28,29,980736074
33,29,28,28,29,980736092
33,29,28,28,29,980736110
33,29,28,28,29,980736128
33,29,28,28,29,980736145
33,29,28,28,29,980736163
34,29,28,28,29,980736181
33,29,28,28,29,980736199
33,29,28,28,29,980736217
33,29,28,28,29,980736234
32,29,28,28,29,980736252
33,29,28,28,29,980736270
33,29,28,28,29,980736288
33,29,28,28,29,980736306
33,29,28,29,29,980736324
33,29,28,28,29,980736341
33,29,28,28,29,980736359
33,29,28,28,29,980736377
33,29,28,28,29,980736395
33,29,28,28,29,980736413
33,29,28,28,29,980736430
33,29,28,28,29,980736448
33,29,28,28,29,980736466
33,29,28,28,29,980736484
33,29,28,28,29,980736502
33,29,28,28,29,980736519
33,29,28,28,29,980736537
33,29,28,28,29,980736555
33,29,28,28,29,980736573
33,29,28,28,29,980736591
33,29,28,28,29,980736609
33,29,28,28,29,980736626
33,29,28,28,29,980736644
33,29,28,28,29,980736662
33,29,28,28,28,980736680
33,29,28,28,29,980736698
33,30,28,28,29,980736715
33,29,28,28,29,980736733
33,29,28,28,29,980736751
32,29,28,28,29,980736769
33,29,28,28,29,980736787
33,29,28,28,29,980736805
33,29,28,28,29,980736822
33,29,28,28,29,980736840
33,29,28,29,29,980736858
33,29,28,28,29,980736876
33,29,28,28,29,980736894
34,29,28,28,29,980736911
33,29,28,28,29,980736929
34,28,28,29,29,980736947
33,29,28,28,29,980736965
33,29,28,28,29,980736983
33,30,28,28,28,980737000
34,29,28,28,29,980737018
34,29,28,28,29,980737036
33,29,28,28,29,980737054
34,29,28,28,29,980737072
34,29,28,28,29,980737090
34,29,28,28,29,980737107
34,29,29,28,29,980737125
34,29,28,28,29,980737143
34,29,28,28,29,980737161
34,29,28,28,29,980737179
34,29,28,28,29,980737196
33,29,28,28,29,980737214
34,29,28,28,29,980737232
34,29,28,28,29,980737250
34,29,28,28,29,980737268
34,29,28,27,29,980737285
34,29,28,28,29,980737303
34,29,28,28,28,980737321
34,29,28,28,29,980737339
34,29,28,28,29,980737357
33,29,28,28,29,980737375
34,29,28,28,29,980737392
33,29,28,28,29,980737410
33,29,28,28,29,980737428
34,30,27,28,29,980737446
34,29,28,28,29,980737464
34,29,27,28,29,980737481
34,29,28,28,29,980737499
33,29,28,28,29,980737517
34,30,28,28,29,980737535
34,29,28,28,29,980737553
34,29,28,28,29,980737570
34,29,28,28,29,980737588
34,29,28,28,29,980737606
34,29,28,28,29,980737624
34,29,28,28,29,980737642
34,29,28,28,29,980737660
34,29,28,28,29,980737677
34,29,28,28,29,980737695
34,29,28,28,29,980737713
33,30,28,28,29,980737731
34,29,28,28,28,980737749
33,29,28,28,29,980737766
33,29,28,28,29,980737784
34,29,28,28,29,980737802
34,29,28,28,29,980737820
33,29,28,28,29,980737838
34,29,28,28,28,980737856
34,29,28,28,29,980737873
33,29,28,28,29,980737891
34,29,28,28,28,980737909
34,29,28,28,29,980737927
33,29,28,28,29,980737945
34,29,28,28,29,980737962
34,29,28,28,29,980737980
33,29,28,28,28,980737998
34,29,28,28,29,980738016
33,29,28,28,29,980738034
33,29,28,28,29,980738051
33,29,28,28,29,980738069
33,29,28,28,29,980738087
33,29,28,28,29,980738105
33,29,28,28,29,980738123
33,29,28,28,29,980738141
33,29,28,28,29,980738158
33,29,28,28,29,980738176
33,29,29,28,29,980738194
33,29,28,28,29,980738212
33,29,28,28,29,980738230
33,29,28,28,29,980738247
33,29,28,28,29,980738265
33,29,28,28,28,980738283
33,29,28,28,29,980738301
33,29,28,28,29,980738319
34,29,28,29,29,980738336
33,29,28,28,29,980738354
33,29,28,28,29,980738372
34,29,28,28,29,980738390
33,29,28,28,29,980738408
33,29,29,28,29,980738426
34,29,28,28,28,980738443
33,29,28,28,29,980738461
33,29,28,28,29,980738479
33,29,28,28,29,980738497
33,29,28,28,29,980738515
33,29,28,28,29,980738532
33,29,28,28,29,980738550
33,29,28,28,29,980738568
33,29,28,28,29,980738586
33,29,28,28,29,980738604
33,29,28,28,29,980738621
33,29,28,28,29,980738639
33,29,28,28,29,980738657
33,29,28,28,29,980738675
33,29,28,28,29,980738693
33,29,28,28,29,980738711
33,29,28,28,29,980738728
33,29,28,28,29,980738746
33,29,28,28,29,980738764
33,29,28,28,29,980738782
33,29,28,28,29,980738800
33,29,28,28,29,980738817
33,29,28,28,29,980738835
33,29,28,28,29,980738853
33,29,28,28,29,980738871
34,29,28,28,29,980738889
33,29,28,28,29,980738906
34,29,28,28,29,980738924
33,29,28,28,29,980738942
33,29,28,28,29,980738960
33,29,28,28,29,980738978
33,29,28,28,29,980738996
33,29,28,28,29,980739013
34,29,28,28,28,980739031
