time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.00024819374084472656,12,12,11,11,11
0.0003864765167236328,13,12,11,11,11
0.0005300045013427734,12,12,12,11,10
0.0006694793701171875,11,12,13,11,11
0.0008015632629394531,14,12,11,10,11
0.0009496212005615234,13,11,10,11,10
0.0010826587677001953,14,11,10,10,11
0.001216888427734375,13,12,11,10,12
0.0013279914855957031,12,13,10,11,11
0.0014235973358154297,11,12,12,11,12
0.0015192031860351562,12,11,12,11,11
0.001615285873413086,11,10,12,10,11
0.0017104148864746094,12,12,11,11,11
0.0018053054809570312,12,12,11,10,10
0.001909017562866211,12,10,11,11,12
0.0020058155059814453,11,13,10,10,11
0.002103090286254883,11,11,11,11,11
0.0021986961364746094,13,12,10,11,11
0.002294301986694336,14,12,10,11,11
0.0023899078369140625,11,12,11,11,11
0.002485513687133789,12,12,11,11,11
0.002582073211669922,12,11,12,11,12
0.002677440643310547,11,13,11,11,11
0.002772092819213867,11,11,11,12,11
0.002878904342651367,12,12,11,10,12
0.0031249523162841797,13,11,12,11,13
0.003221750259399414,13,10,11,12,10
0.003312349319458008,12,11,11,11,8
0.0034084320068359375,12,11,11,11,12
0.003504037857055664,12,11,12,10,10
0.003602743148803711,11,11,11,9,11
0.003699779510498047,11,11,11,11,10
0.0037946701049804688,11,12,11,12,12
0.003896951675415039,12,11,11,10,10
0.003992319107055664,12,11,10,10,10
0.004081249237060547,11,13,11,10,9
0.004170417785644531,12,11,11,10,9
0.004265785217285156,10,12,11,10,10
0.004361391067504883,11,10,10,10,10
0.004456043243408203,12,12,11,11,11
0.0045506954193115234,11,11,10,11,10
0.004646778106689453,10,11,10,10,10
0.004736185073852539,11,11,12,10,9
0.0048389434814453125,11,11,12,10,10
0.0049343109130859375,11,12,11,11,11
0.005028963088989258,12,11,11,11,11
0.005124092102050781,11,11,11,10,10
0.0052187442779541016,11,12,12,10,10
0.005313396453857422,12,11,11,10,12
0.005401611328125,11,11,12,11,9
0.0054972171783447266,11,12,12,10,11
0.0055921077728271484,10,11,10,11,11
0.005687236785888672,11,11,10,10,10
0.005782127380371094,11,12,10,10,11
0.005883216857910156,11,10,12,11,10
0.0059664249420166016,10,12,9,11,9
0.0060617923736572266,11,12,10,10,11
0.0061571598052978516,12,12,11,11,11
0.006252288818359375,12,12,11,10,12
0.006341457366943359,11,13,9,10,10
0.006430625915527344,11,11,9,11,10
0.006519794464111328,11,12,11,9,10
0.0066149234771728516,11,12,10,10,11
0.0067098140716552734,12,12,10,10,10
0.0068056583404541016,11,11,12,12,10
0.006900310516357422,11,12,10,11,9
0.006989717483520508,11,11,11,11,9
0.0070879459381103516,11,12,11,11,10
0.0071773529052734375,13,11,9,10,10
0.007272005081176758,12,11,10,10,10
0.007366657257080078,12,10,10,10,10
0.007455348968505859,12,12,10,9,12
0.007544517517089844,11,13,10,10,9
0.0076334476470947266,12,11,10,9,11
0.007729053497314453,13,10,11,10,10
0.007830619812011719,12,12,12,10,10
0.007925033569335938,10,11,11,11,12
0.008014917373657227,11,10,11,10,9
0.008109331130981445,11,12,11,10,11
0.008198022842407227,10,12,10,10,9
0.008286476135253906,13,11,10,11,9
0.008380889892578125,11,10,11,10,11
0.008475542068481445,13,11,11,10,10
0.008564472198486328,11,11,10,10,9
0.008653879165649414,9,10,10,10,10
0.00874948501586914,11,11,10,10,10
0.008852720260620117,11,12,10,10,11
0.00894784927368164,11,10,11,11,11
0.009042739868164062,10,12,12,10,10
0.009132146835327148,11,11,11,10,9
0.009221792221069336,11,10,11,9,10
0.00931096076965332,12,12,12,9,11
0.009406328201293945,12,11,11,11,11
0.009502172470092773,12,10,12,10,12
0.009597301483154297,11,11,12,10,10
0.00969243049621582,11,11,10,10,11
0.009781837463378906,10,11,11,11,9
0.009877443313598633,10,10,10,10,9
0.009972810745239258,13,12,12,11,10
0.010067939758300781,11,11,11,10,10
0.010163068771362305,12,13,10,10,11
0.010257959365844727,11,11,11,10,10
0.010347604751586914,10,11,8,11,11
0.010436534881591797,11,11,11,10,9
0.010531902313232422,12,12,13,11,11
0.010628461837768555,11,11,12,10,11
0.010723352432250977,12,10,12,11,11
0.010820865631103516,12,11,12,10,9
0.01091623306274414,10,11,11,10,11
0.011005163192749023,12,11,13,11,8
0.011100053787231445,11,11,11,11,10
0.011188745498657227,11,11,9,11,10
0.011277437210083008,11,11,12,9,11
0.011373281478881836,12,11,11,11,10
0.011469125747680664,10,11,12,10,11
0.011565208435058594,12,12,10,10,11
0.011661052703857422,12,12,12,10,10
0.011750936508178711,12,11,11,11,7
0.01185154914855957,12,12,12,11,10
0.011947870254516602,12,12,10,11,10
0.012044191360473633,11,11,12,11,12
0.012140274047851562,11,11,11,11,11
0.012236356735229492,10,11,11,10,10
0.012332677841186523,11,11,11,10,10
0.012423276901245117,11,11,9,10,11
0.01251983642578125,13,10,10,11,10
0.012616157531738281,12,11,11,11,10
0.012712478637695312,11,12,12,11,11
0.012809038162231445,12,12,11,10,11
0.012912750244140625,11,11,12,11,11
0.013002634048461914,11,11,10,11,9
0.013097763061523438,12,12,10,10,10
0.013192176818847656,12,11,12,10,10
0.013287067413330078,12,12,11,11,10
0.0133819580078125,12,11,11,11,12
0.013477802276611328,13,12,11,10,10
0.013561010360717773,12,12,9,9,10
0.01365041732788086,12,11,11,10,9
0.013739585876464844,11,11,11,9,11
0.013840913772583008,12,10,11,11,11
0.013936281204223633,11,12,10,10,10
0.014030933380126953,13,12,11,12,11
0.014125823974609375,10,12,11,11,10
0.01422119140625,11,12,10,10,10
0.014316558837890625,13,11,10,10,12
0.014407873153686523,11,11,12,11,11
0.014492034912109375,14,12,11,11,9
0.014576196670532227,13,12,10,10,9
0.014665603637695312,12,12,10,10,11
0.014754533767700195,11,11,11,10,11
0.014865398406982422,13,11,11,11,10
0.014955282211303711,13,11,12,10,12
0.015044927597045898,11,11,12,10,11
0.015128612518310547,12,11,10,9,10
0.015218496322631836,12,12,11,11,10
0.015304803848266602,12,11,11,11,11
0.015384912490844727,12,12,11,11,11
0.01546478271484375,11,11,12,12,11
0.015548467636108398,10,11,13,11,11
0.015629291534423828,13,11,11,11,11
0.015709877014160156,13,12,12,10,11
0.01578974723815918,12,12,10,10,10
0.015874862670898438,13,11,11,10,10
0.01595473289489746,13,12,10,12,12
0.016034603118896484,13,12,11,11,10
0.016114473342895508,12,11,12,10,10
0.01619434356689453,12,12,12,10,10
0.016273975372314453,12,12,11,11,10
0.016354084014892578,13,12,12,11,12
0.01642894744873047,13,12,10,11,10
0.016500473022460938,12,12,10,12,11
0.01656818389892578,11,12,12,10,8
0.01663970947265625,14,12,11,10,12
0.01671147346496582,12,11,11,10,11
0.01678323745727539,12,12,11,11,12
0.016860008239746094,13,12,11,10,10
