time_s,adc_value
0.0002529621124267578,34
0.00035071372985839844,32
0.0004184246063232422,34
0.0004677772521972656,26
0.0005075931549072266,34
0.0005478858947753906,30
0.0005884170532226562,35
0.0006275177001953125,30
0.0006663799285888672,34
0.0007050037384033203,31
0.0007436275482177734,33
0.0007827281951904297,33
0.0008215904235839844,33
0.0008974075317382812,32
0.0009431838989257812,32
0.0009827613830566406,33
0.0010223388671875,32
0.0010609626770019531,34
0.0010993480682373047,31
0.0011379718780517578,34
0.0011763572692871094,31
0.0012145042419433594,34
0.0012531280517578125,32
0.0012917518615722656,31
0.0013303756713867188,35
0.0013689994812011719,31
0.0014078617095947266,35
0.0014543533325195312,29
0.0014939308166503906,35
0.0015325546264648438,31
0.0015723705291748047,33
0.0016109943389892578,30
0.0016498565673828125,34
0.0016951560974121094,31
0.0017516613006591797,34
0.001810312271118164,30
0.0018799304962158203,34
0.0019516944885253906,30
0.002004384994506836,33
0.002048015594482422,31
0.0020875930786132812,32
0.002135753631591797,32
0.002183198928833008,31
0.002222776412963867,33
0.0022733211517333984,30
0.002313852310180664,32
0.0023527145385742188,31
0.002390623092651367,31
0.0024290084838867188,32
0.0024712085723876953,31
0.0025157928466796875,33
0.0025594234466552734,30
0.0026149749755859375,33
0.002654552459716797,30
0.00269317626953125,32
0.0027322769165039062,30
0.0027709007263183594,31
0.002811908721923828,32
0.002877473831176758,29
0.0029239654541015625,33
0.0029633045196533203,28
0.003003358840942383,34
0.0030438899993896484,29
0.003081798553466797,32
0.003122568130493164,29
0.0031638145446777344,32
0.0032129287719726562,31
0.003251791000366211,29
0.003290414810180664,33
0.003329038619995117,28
0.003367185592651367,33
0.0034055709838867188,29
0.0034439563751220703,33
0.003482341766357422,29
0.0035207271575927734,30
0.0035657882690429688,30
0.0036089420318603516,29
0.003648519515991211,32
0.0037012100219726562,28
0.0037398338317871094,32
0.003778696060180664,28
0.003817319869995117,32
0.0038840770721435547,28
0.003935337066650391,33
0.003979682922363281,28
0.004029273986816406,31
0.004068136215209961,29
0.004106998443603516,31
0.00414586067199707,30
0.004192829132080078,31
0.004230976104736328,29
0.004278659820556641,30
0.0043332576751708984,32
0.004372596740722656,29
0.004411220550537109,31
0.004450082778930664,28
0.004492282867431641,31
0.004536628723144531,29
0.004591703414916992,30
0.004675388336181641,30
0.004748344421386719,30
0.004853248596191406,29
0.0049228668212890625,31
0.0049932003021240234,28
0.005032777786254883,31
0.0050716400146484375,30
0.005110263824462891,29
0.005158424377441406,31
0.005196571350097656,29
0.005251646041870117,30
0.005290985107421875,28
0.005330562591552734,31
0.005369663238525391,28
0.00540924072265625,31
0.005456686019897461,28
0.005496501922607422,32
0.005546092987060547,27
0.0055849552154541016,31
0.005623579025268555,28
0.005662202835083008,30
0.005701541900634766,30
0.005747795104980469,29
0.005788087844848633,31
0.005851268768310547,27
0.005904674530029297,33
0.0059452056884765625,26
0.005984306335449219,33
0.006022930145263672,27
0.006067991256713867,32
0.006108522415161133,28
0.006162166595458984,31
0.006201028823852539,28
0.006239652633666992,29
0.006278514862060547,29
0.006317138671875,28
0.00636744499206543,29
0.006406307220458984,28
0.006457805633544922,30
0.006496429443359375,29
0.00653529167175293,29
0.006573915481567383,28
0.006621599197387695,29
0.006662845611572266,29
0.006716012954711914,28
0.006757497787475586,31
0.006796121597290039,27
0.006860256195068359,31
