time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.00039315223693847656,12,11,11,10,10
0.0006899833679199219,12,11,11,10,10
0.0009150505065917969,11,11,11,11,11
0.0011055469512939453,12,11,10,10,10
0.0013005733489990234,12,11,10,11,10
0.001482248306274414,11,11,11,11,10
0.0015804767608642578,11,12,11,11,10
0.0016613006591796875,11,11,10,11,10
0.0017344951629638672,12,12,11,11,10
0.0017986297607421875,11,11,11,11,10
0.0018625259399414062,11,11,11,11,11
0.0019268989562988281,13,12,10,10,11
0.0019898414611816406,13,11,11,11,10
0.0020532608032226562,12,11,11,10,10
0.002128124237060547,12,11,11,10,10
0.002192258834838867,12,12,11,12,11
0.0022597312927246094,12,11,11,12,10
0.002331256866455078,11,11,11,10,11
0.002395153045654297,12,11,11,11,11
0.002458333969116211,12,11,11,11,10
0.0025212764739990234,12,11,11,10,11
0.0025873184204101562,11,11,11,11,10
0.0026617050170898438,11,12,10,10,10
0.0027306079864501953,12,11,11,10,10
0.0028138160705566406,12,11,11,11,10
0.0030412673950195312,11,11,11,10,11
0.0031042098999023438,12,11,11,10,12
0.003167390823364258,12,11,11,11,11
0.003230571746826172,12,12,11,11,11
0.003298521041870117,12,11,11,11,10
0.003361225128173828,12,11,11,10,10
0.0034246444702148438,12,12,11,10,10
0.0034880638122558594,12,11,11,10,10
0.0035517215728759766,12,11,11,11,10
0.0036149024963378906,12,11,10,11,11
0.0036780834197998047,12,12,11,11,11
0.003741025924682617,12,12,11,11,10
0.0038039684295654297,12,12,11,10,11
0.0038671493530273438,12,12,11,11,11
0.0039327144622802734,12,10,11,10,11
0.00400090217590332,12,11,11,10,11
0.004069805145263672,12,11,11,10,11
0.004137992858886719,12,12,10,10,11
0.004205942153930664,12,11,11,10,10
0.00427699089050293,12,11,11,11,10
0.004345417022705078,11,11,11,11,10
0.0044209957122802734,12,11,11,10,10
0.00448918342590332,12,12,10,11,10
0.004557371139526367,12,11,11,12,11
0.004624605178833008,12,11,11,11,11
0.00468754768371582,12,11,11,11,10
0.004750728607177734,12,11,11,11,11
0.004813671112060547,12,11,11,11,10
0.004877805709838867,12,12,11,11,10
0.004940509796142578,12,11,11,11,11
0.005003452301025391,11,18,11,10,10
0.005066394805908203,12,11,10,10,10
0.005129337310791016,11,11,10,11,10
0.005192279815673828,12,12,11,10,11
0.005255222320556641,12,11,11,11,10
0.00532221794128418,12,12,11,11,10
0.005385398864746094,12,12,11,11,11
0.005448579788208008,12,11,11,11,10
0.0055119991302490234,12,11,11,11,10
0.00557708740234375,12,11,11,11,10
0.00564122200012207,12,11,11,11,10
0.005704402923583984,12,11,11,11,11
0.005767345428466797,11,11,11,10,10
0.005830287933349609,13,12,11,10,11
0.0058934688568115234,12,11,11,11,10
0.0059566497802734375,12,12,11,11,10
0.0060198307037353516,12,11,11,10,10
0.006083011627197266,12,12,11,10,11
0.006145954132080078,10,11,10,11,10
0.006209373474121094,12,12,11,11,10
0.006272554397583008,12,11,12,11,11
0.00634002685546875,12,11,11,11,11
0.006403923034667969,12,11,11,11,11
0.0064697265625,11,11,10,11,11
0.006532907485961914,11,11,11,11,10
0.00659632682800293,12,11,10,11,11
0.006659269332885742,12,12,11,10,11
0.006722688674926758,11,11,11,11,11
0.006788969039916992,12,11,11,10,11
0.0068531036376953125,12,11,11,11,11
0.0069162845611572266,12,11,11,10,10
0.006979703903198242,12,11,11,11,11
0.007042884826660156,12,11,11,11,11
0.00710606575012207,13,11,10,11,12
0.007169246673583984,12,11,11,10,11
0.007228374481201172,12,11,9,10,10
0.007295370101928711,12,11,11,10,11
0.0073587894439697266,12,11,11,11,10
0.007422924041748047,12,11,11,11,10
0.0074863433837890625,12,11,11,10,10
0.0075495243072509766,11,11,11,11,11
0.007620573043823242,12,12,10,11,11
0.007691144943237305,12,11,11,11,10
0.00775456428527832,12,11,11,11,10
0.007818222045898438,12,12,10,10,10
0.00788116455078125,12,11,10,10,11
0.007944583892822266,12,12,11,10,10
0.00800776481628418,11,12,12,11,10
0.008070707321166992,12,12,11,10,11
0.008134126663208008,12,11,12,11,11
0.008197307586669922,12,11,11,11,11
0.008260488510131836,12,12,11,10,10
0.008329391479492188,11,11,10,10,10
0.008392572402954102,12,12,11,10,10
0.008456945419311523,12,11,11,11,11
0.00852060317993164,12,11,11,10,11
0.008586645126342773,12,11,11,10,11
0.008650064468383789,12,12,11,11,10
0.008713483810424805,12,11,11,10,11
0.008788585662841797,12,12,11,11,11
0.008852243423461914,12,12,11,11,10
0.008915424346923828,11,11,11,10,11
0.008978843688964844,12,11,11,11,12
0.009042024612426758,12,11,10,10,10
0.009105205535888672,12,10,11,10,10
0.009168624877929688,12,11,11,10,10
0.0092315673828125,11,11,11,11,10
0.00930166244506836,12,11,11,10,11
0.009364843368530273,11,11,11,10,11
