time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.0003058910369873047,11,12,11,10,11
0.000484466552734375,12,11,11,11,11
0.0006229877471923828,12,11,11,11,10
0.0007369518280029297,12,11,10,11,10
0.0008487701416015625,12,12,12,11,10
0.0009613037109375,12,11,11,11,11
0.0010731220245361328,12,11,11,10,11
0.0011897087097167969,12,11,11,10,11
0.001314401626586914,11,11,11,10,10
0.0014162063598632812,12,11,10,12,10
0.0015134811401367188,12,12,11,10,10
0.001611471176147461,12,12,11,10,10
0.001708984375,12,11,10,11,11
0.001806497573852539,12,11,11,11,10
0.0019032955169677734,12,11,11,11,11
0.0020020008087158203,12,11,11,10,10
0.0020995140075683594,12,11,11,10,10
0.002196788787841797,12,11,11,11,10
0.002303600311279297,12,11,11,10,11
0.0024013519287109375,12,11,10,10,10
0.002499103546142578,12,11,11,10,11
0.0025963783264160156,12,11,11,10,11
0.00269317626953125,12,11,11,10,10
0.0027899742126464844,12,12,11,11,10
0.002888917922973633,12,12,12,11,10
0.003149271011352539,12,12,11,11,10
0.0032656192779541016,11,11,11,10,10
0.0033626556396484375,11,11,11,10,11
0.0034596920013427734,11,11,11,11,11
0.0035567283630371094,11,12,11,11,11
0.0036535263061523438,11,12,11,10,11
0.003751039505004883,12,11,11,10,10
0.0038475990295410156,12,11,11,10,11
0.0039441585540771484,12,11,11,11,10
0.00404047966003418,12,13,10,10,11
0.004136800765991211,12,10,11,10,10
0.004248857498168945,12,11,11,10,10
0.0043468475341796875,12,11,11,11,11
0.00444340705871582,12,12,11,11,10
0.004540443420410156,12,11,11,10,11
0.004637479782104492,12,12,11,10,11
0.004734992980957031,12,11,11,10,10
0.004850149154663086,12,11,12,10,10
0.00494694709777832,12,12,11,11,10
0.005043745040893555,12,11,11,11,10
0.0051403045654296875,12,11,11,10,10
0.005251646041870117,12,12,11,11,10
0.005348682403564453,11,11,11,11,10
0.0054454803466796875,12,11,11,10,10
0.005542278289794922,12,11,11,11,10
0.005638837814331055,12,12,11,10,10
0.0057353973388671875,12,11,11,11,10
0.005831718444824219,12,12,11,10,10
0.005929231643676758,12,11,11,10,10
0.006025791168212891,12,11,11,11,10
0.0061223506927490234,12,12,11,10,11
0.006218910217285156,11,10,11,11,11
0.006320476531982422,12,11,11,10,11
0.006417274475097656,12,11,11,11,10
0.006513833999633789,12,11,12,10,11
0.006610393524169922,12,12,11,10,10
0.006706714630126953,12,11,11,10,11
0.006797313690185547,12,11,11,10,9
0.0068950653076171875,12,11,11,10,10
0.006991386413574219,12,11,11,11,11
0.007088899612426758,12,11,11,10,10
0.007185459136962891,12,11,11,11,10
0.007295131683349609,12,11,11,11,11
0.007392168045043945,12,11,11,11,10
0.0074884891510009766,12,11,11,11,11
0.007584810256958008,12,11,11,11,10
0.007681131362915039,12,11,11,11,11
0.007777690887451172,12,11,11,10,10
0.007874011993408203,12,12,11,10,11
0.007974863052368164,12,12,11,10,11
0.008070945739746094,12,11,11,10,10
0.008167266845703125,12,11,11,11,10
0.008280515670776367,12,10,11,10,11
0.008376836776733398,12,12,10,10,10
0.008472919464111328,12,11,11,11,11
0.00856924057006836,12,11,11,10,10
0.008665800094604492,12,11,11,11,10
0.008761882781982422,11,11,11,11,11
0.008862018585205078,12,11,11,10,10
0.008958816528320312,12,11,11,10,11
0.009055614471435547,11,11,11,10,11
0.009151935577392578,12,12,11,10,10
0.009261608123779297,11,11,11,10,10
0.009358406066894531,11,11,10,10,10
0.009454965591430664,12,11,11,10,10
0.009551286697387695,12,11,11,10,10
0.00964808464050293,12,11,11,11,10
0.00974416732788086,12,11,11,10,10
0.009841442108154297,12,12,11,10,10
0.009937524795532227,12,11,11,10,10
0.010033845901489258,12,11,11,11,10
0.010129928588867188,11,11,11,10,10
0.010230302810668945,12,12,10,11,10
0.010326623916625977,11,11,11,10,10
0.01042318344116211,12,11,11,10,11
0.010523557662963867,12,12,11,11,10
0.01062154769897461,12,11,12,10,10
0.010718107223510742,12,12,11,10,10
0.010814905166625977,12,11,11,11,10
0.010910749435424805,12,11,11,10,10
0.011006832122802734,12,11,11,10,10
0.01110696792602539,12,12,11,10,10
0.011203527450561523,11,11,11,11,10
0.011315345764160156,12,11,11,10,11
0.011412620544433594,12,11,12,10,11
0.011503219604492188,12,12,11,9,10
0.011599540710449219,12,12,11,11,10
0.011695384979248047,12,11,11,10,10
0.011791706085205078,11,11,11,11,10
0.01188802719116211,12,12,11,10,10
0.011983871459960938,11,11,11,11,11
0.012079954147338867,11,11,11,10,11
0.012176036834716797,12,11,11,11,10
0.012287616729736328,11,12,11,11,10
0.012384176254272461,11,11,11,10,10
0.01248025894165039,12,11,11,10,11
0.01257634162902832,12,11,10,10,10
0.012672662734985352,12,11,12,10,10
0.012768745422363281,11,11,10,10,10
0.01286458969116211,12,11,10,11,11
0.012960672378540039,12,11,11,10,10
0.01305699348449707,12,11,11,11,10
0.013153553009033203,12,12,11,11,11
0.01326298713684082,12,11,11,11,11
0.013360023498535156,12,11,10,11,11
0.013456344604492188,12,11,11,10,11
0.013552665710449219,12,11,11,11,11
0.013648271560668945,12,11,11,10,11
0.01374363899230957,12,11,11,10,10
0.013838768005371094,12,11,11,11,10
0.013933897018432617,12,11,11,10,11
0.014029264450073242,12,11,11,10,10
0.014124631881713867,12,12,11,11,11
0.014227867126464844,12,10,11,10,10
0.01432347297668457,12,12,11,10,10
0.014418601989746094,11,11,11,11,11
0.014513731002807617,12,11,11,11,10
0.014609098434448242,12,11,11,11,10
0.014702558517456055,12,11,11,11,10
0.014787435531616211,12,12,11,10,11
0.014872550964355469,12,12,11,10,10
0.014957666397094727,12,12,11,10,11
0.015043020248413086,12,11,11,11,11
0.01512765884399414,12,11,11,11,10
0.015207529067993164,12,12,10,9,11
0.015305042266845703,12,11,11,11,10
0.015390634536743164,12,11,11,11,10
0.01547551155090332,12,12,11,11,10
0.015560626983642578,12,12,11,10,10
0.015639305114746094,12,11,11,10,11
0.015715599060058594,12,13,11,10,11
0.015791654586791992,12,12,11,10,10
0.015867948532104492,11,11,11,10,11
0.015944480895996094,12,11,11,11,10
0.016020774841308594,12,11,11,11,10
0.016096830368041992,12,11,11,11,11
0.01617288589477539,12,11,11,10,10
0.016253232955932617,12,11,11,10,11
0.016329288482666016,12,11,11,10,10
0.016405344009399414,12,12,11,10,11
0.016481399536132812,12,11,11,10,10
0.016557693481445312,12,11,11,11,11
0.01662921905517578,12,11,10,10,11
0.01669788360595703,12,11,11,10,10
0.016766786575317383,12,11,11,10,11
0.016835451126098633,12,11,11,11,10
0.016907215118408203,12,11,11,11,10
0.01697564125061035,12,12,11,11,10
0.017044544219970703,12,11,11,10,11
0.01711297035217285,12,11,11,10,10
0.017181873321533203,12,12,11,10,10
0.017263412475585938,13,11,11,11,10
0.01733255386352539,12,12,11,10,11
0.01740121841430664,12,11,11,10,11
0.017470836639404297,12,11,11,11,10
0.017539501190185547,12,11,11,10,11
0.017606019973754883,12,12,11,11,10
0.017668485641479492,12,11,11,11,11
0.017731189727783203,12,11,11,11,10
0.017793893814086914,11,11,11,10,10
0.017856597900390625,12,11,11,11,11
0.017919063568115234,12,11,11,11,11
0.017981529235839844,11,11,11,11,10
0.018043994903564453,12,12,11,11,10
0.018106698989868164,12,11,11,11,10
0.018169403076171875,12,11,11,11,11
0.018234968185424805,11,11,11,11,10
0.018297433853149414,11,12,11,11,11
0.018359899520874023,11,11,11,11,11
0.018422365188598633,12,11,11,11,11
0.018485069274902344,12,11,10,11,10
0.018547773361206055,13,11,11,10,10
0.018610239028930664,12,11,11,11,10
0.018672943115234375,12,11,11,11,10
0.018735170364379883,12,12,11,11,10
0.018797636032104492,12,11,10,11,10
0.018860340118408203,12,11,11,10,10
0.01892566680908203,12,11,10,11,11
0.018988609313964844,12,11,11,10,10
0.01905083656311035,12,11,11,11,11
0.01911330223083496,12,12,11,10,11
0.01917576789855957,12,12,11,11,11
0.0192410945892334,12,12,11,11,11
0.01930379867553711,12,11,11,11,10
0.019368648529052734,12,11,11,10,11
0.019431352615356445,12,11,10,10,11
0.019493818283081055,12,11,11,11,10
0.019556522369384766,12,11,11,10,10
0.019618988037109375,12,11,11,10,11
0.019681692123413086,12,11,11,11,10
0.019744157791137695,12,11,12,11,10
0.019806623458862305,12,12,11,11,11
0.019869327545166016,12,12,11,11,10
0.019931793212890625,12,12,10,10,11
0.019994497299194336,12,12,11,10,10
0.020056724548339844,12,11,11,10,10
0.020119190216064453,12,11,11,10,10
0.020181655883789062,12,11,11,10,11
0.020254850387573242,12,11,11,10,10
0.020317792892456055,12,12,11,10,10
0.020380496978759766,12,11,11,11,10
0.020442962646484375,12,11,11,11,10
0.020505428314208984,12,11,11,10,10
0.020568132400512695,12,11,11,10,11
0.020630359649658203,12,11,11,10,11
0.020693063735961914,12,11,11,10,11
0.020755529403686523,12,11,10,10,11
0.020817995071411133,11,12,11,11,10
0.020880699157714844,12,11,11,10,11
0.020946264266967773,12,10,11,11,10
0.021008968353271484,11,12,11,10,10
0.021071195602416992,12,11,11,11,10
0.0211336612701416,11,12,11,10,11
0.021196365356445312,12,12,10,10,10
0.021269798278808594,12,11,11,11,11
0.021332740783691406,12,11,10,10,10
0.02139568328857422,13,11,11,11,10
0.021458148956298828,12,11,11,10,10
0.021520614624023438,13,11,12,11,10
0.021583080291748047,11,12,11,11,10
0.021645784378051758,12,11,11,11,11
0.021708250045776367,12,11,11,11,11
0.021770954132080078,12,11,11,10,10
0.021833419799804688,11,10,11,11,11
0.0218961238861084,12,11,11,10,10
0.021958589553833008,12,11,10,10,10
0.022021055221557617,12,12,11,10,11
0.022083520889282227,11,11,11,10,10
0.022146224975585938,12,12,11,11,11
0.022208690643310547,11,11,11,11,10
0.02227497100830078,12,11,11,10,11
0.022361278533935547,11,11,11,10,10
0.022425413131713867,11,12,11,11,10
0.022487878799438477,12,11,11,10,10
0.022550582885742188,12,11,11,10,11
0.0226137638092041,12,11,11,10,11
0.022678375244140625,13,11,11,10,10
0.022741079330444336,12,12,11,11,11
0.022803783416748047,12,11,11,11,10
0.022867679595947266,12,11,11,10,11
0.022930622100830078,12,11,11,11,10
0.022995710372924805,13,11,11,11,10
0.02305912971496582,12,12,11,10,10
0.023122787475585938,12,11,11,10,10
0.023186445236206055,11,11,11,10,10
0.023255348205566406,11,12,11,10,11
0.023319721221923828,12,11,10,10,11
0.023383378982543945,12,11,11,10,11
0.023447275161743164,12,12,11,11,10
0.02351093292236328,12,12,11,11,10
0.0235745906829834,12,10,11,11,10
0.023638486862182617,12,11,11,10,11
0.023702144622802734,12,12,10,10,11
0.02376580238342285,12,11,11,11,10
0.02382969856262207,12,11,11,10,11
0.023893356323242188,12,11,11,11,10
0.023957014083862305,12,11,12,10,10
0.024020910263061523,12,11,11,10,11
0.02408456802368164,12,11,11,10,11
0.024148225784301758,12,12,11,11,11
0.024212121963500977,12,11,11,10,11
0.02428579330444336,12,11,11,10,11
0.02434992790222168,12,11,11,11,11
0.0244138240814209,11,12,11,10,10
0.024477481842041016,12,11,11,10,10
0.024541616439819336,12,11,11,11,10
0.024605512619018555,12,11,10,11,10
0.024669408798217773,12,11,11,10,10
0.02473306655883789,12,11,11,11,10
0.024810314178466797,12,12,11,10,11
0.024903059005737305,12,11,11,10,10
0.024989843368530273,13,10,11,11,11
0.02508258819580078,12,11,10,10,10
0.025207042694091797,12,12,11,10,11
0.025288105010986328,12,12,11,10,10
0.02535247802734375,12,11,12,10,10
0.025449752807617188,12,11,11,10,10
0.025538921356201172,11,11,11,10,10
0.025621414184570312,12,11,11,10,10
0.02571272850036621,12,12,11,10,10
0.025806188583374023,12,11,11,10,10
0.025895118713378906,12,11,11,11,11
