time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.0002143383026123047,12,11,11,10,10
0.00039958953857421875,12,11,11,11,10
0.0005705356597900391,12,11,11,11,10
0.0007414817810058594,12,11,11,11,10
0.0009105205535888672,12,12,11,11,10
0.0010797977447509766,12,12,12,11,11
0.0012478828430175781,12,12,11,11,10
0.0014116764068603516,12,11,10,11,10
0.0015981197357177734,12,12,11,11,10
0.0017583370208740234,12,11,11,10,10
0.001909494400024414,13,11,11,10,10
0.002054452896118164,12,11,11,11,10
0.0022170543670654297,12,12,11,11,11
0.002405881881713867,12,11,11,11,10
0.0025873184204101562,12,11,11,11,11
0.0027685165405273438,12,11,11,11,10
0.0029489994049072266,12,11,12,11,10
0.003124237060546875,12,11,11,10,10
0.0033309459686279297,12,11,11,11,10
0.003493070602416992,12,11,11,11,10
0.0036475658416748047,12,12,11,11,11
0.003810405731201172,12,11,11,11,10
0.00397801399230957,12,11,11,11,10
0.004156351089477539,12,11,11,11,11
0.004359006881713867,12,11,11,11,10
0.004739522933959961,12,11,11,11,11
0.004869222640991211,12,11,11,11,10
0.004967927932739258,12,11,11,11,11
0.005065202713012695,12,11,12,11,10
0.00516200065612793,12,12,11,11,11
0.005270957946777344,12,11,11,10,10
0.005369901657104492,12,11,11,11,10
0.005466461181640625,12,10,11,10,11
0.0055637359619140625,12,11,11,11,11
0.005660533905029297,12,11,11,10,11
0.005757570266723633,12,11,11,11,10
0.0058536529541015625,12,11,11,11,10
0.005950450897216797,12,11,11,11,10
0.006046772003173828,12,11,11,10,10
0.006143331527709961,12,11,12,11,10
0.006240367889404297,12,12,11,11,10
0.006346225738525391,12,12,11,11,10
0.0064427852630615234,12,12,11,10,11
0.006539583206176758,12,11,11,10,10
0.006643772125244141,12,11,11,10,11
0.006765127182006836,12,11,11,11,10
0.006877899169921875,12,11,11,11,10
0.006974697113037109,12,11,11,11,10
0.0070722103118896484,12,12,11,11,10
0.007218360900878906,11,11,11,11,11
0.007327079772949219,12,11,11,11,10
0.0074231624603271484,12,11,11,11,10
0.00751948356628418,12,11,11,10,10
0.007616281509399414,12,11,11,10,10
0.007720947265625,12,11,10,10,10
0.007861614227294922,12,12,11,11,11
0.00799870491027832,12,11,10,11,11
0.008142948150634766,12,12,11,11,11
0.008285999298095703,12,11,11,10,10
0.008428573608398438,12,11,11,11,11
0.008525371551513672,12,11,11,10,10
0.00862264633178711,12,12,11,10,10
0.008719205856323242,12,11,11,11,10
0.008816719055175781,12,12,11,11,10
0.008913278579711914,12,11,11,11,10
0.009010553359985352,12,11,11,10,10
0.009107112884521484,12,11,11,11,10
0.009203433990478516,11,11,11,10,10
0.009310483932495117,12,11,11,11,11
0.00940704345703125,12,12,11,11,10
0.009503364562988281,12,11,11,10,11
0.009599447250366211,12,11,11,11,11
0.009696006774902344,12,11,11,11,11
0.009792566299438477,12,11,11,10,10
0.00988912582397461,12,11,11,10,10
0.009984970092773438,12,11,11,11,10
0.010081052780151367,12,11,11,11,10
0.010178327560424805,12,11,11,11,10
0.01028299331665039,12,11,11,11,10
0.010380029678344727,12,12,11,10,10
