adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
32,29,28,28,29,253763866
34,29,28,28,29,253763883
34,29,28,28,29,253763901
34,30,28,29,29,253763919
33,29,28,28,29,253763937
33,29,28,28,29,253763955
34,29,29,28,29,253763973
34,29,28,28,29,253763990
34,30,28,28,29,253764008
33,29,28,28,29,253764026
34,29,28,28,29,253764044
34,29,29,28,29,253764062
34,29,28,28,29,253764079
32,29,28,28,29,253764097
34,29,27,28,29,253764115
34,29,29,28,29,253764133
34,28,28,28,29,253764151
34,29,28,28,29,253764168
34,29,28,29,29,253764186
34,29,27,28,29,253764204
34,30,28,28,29,253764222
34,29,28,28,29,253764240
34,29,28,29,29,253764258
34,29,27,28,29,253764275
34,29,28,28,29,253764293
34,29,28,28,29,253764311
34,29,28,28,29,253764329
34,29,27,28,29,253764347
34,29,28,28,29,253764364
33,30,28,28,29,253764382
34,29,28,28,29,253764400
34,29,28,28,29,253764418
34,28,28,28,29,253764436
32,29,28,28,29,253764453
34,29,27,28,29,253764471
34,29,29,28,29,253764489
34,29,28,28,29,253764507
34,29,28,28,29,253764525
34,29,28,28,29,253764543
34,29,29,28,29,253764560
34,30,28,28,29,253764578
32,30,28,28,29,253764596
34,29,29,28,29,253764614
34,29,28,28,29,253764632
33,29,28,28,29,253764649
34,29,28,28,29,253764667
34,29,28,28,29,253764685
34,28,28,28,29,253764703
34,29,28,28,29,253764721
33,29,28,28,29,253764738
34,29,29,28,29,253764756
34,30,29,28,29,253764774
34,29,28,28,29,253764792
34,29,28,28,29,253764810
34,29,28,29,29,253764828
33,29,28,28,29,253764845
34,29,28,28,29,253764863
34,29,28,28,29,253764881
34,28,28,28,29,253764899
33,29,28,28,29,253764917
34,29,28,28,29,253764934
34,29,28,28,29,253764952
34,29,28,28,29,253764970
34,29,28,28,29,253764988
34,29,28,28,29,253765006
34,29,28,28,29,253765023
34,29,28,28,29,253765041
34,29,28,28,29,253765059
34,29,28,28,29,253765077
34,29,28,28,29,253765095
34,30,28,28,29,253765113
34,29,28,28,29,253765130
34,29,28,28,29,253765148
34,29,28,28,29,253765166
34,29,28,28,29,253765184
34,29,28,28,29,253765202
34,29,28,28,29,253765219
34,29,28,28,29,253765237
34,29,28,28,29,253765255
34,29,28,28,29,253765273
34,29,28,28,29,253765291
34,29,28,28,29,253765309
34,29,28,28,29,253765326
34,29,28,28,29,253765344
34,29,28,28,29,253765362
34,29,28,28,29,253765380
33,29,28,28,29,253765398
34,29,28,28,29,253765415
34,29,28,28,29,253765433
34,29,28,28,29,253765451
33,29,28,28,29,253765469
34,29,28,28,29,253765487
33,29,28,28,29,253765504
34,29,28,28,29,253765522
34,29,28,28,29,253765540
34,29,28,28,29,253765558
34,29,28,28,29,253765576
34,30,28,27,29,253765594
34,29,28,28,29,253765611
34,29,28,28,28,253765629
34,29,28,28,29,253765647
33,29,28,28,29,253765665
33,29,28,28,29,253765683
34,29,28,28,29,253765700
34,29,28,28,29,253765718
34,29,28,28,29,253765736
33,29,28,28,29,253765754
34,29,28,28,29,253765772
34,29,28,28,29,253765789
34,29,28,28,29,253765807
33,29,28,28,29,253765825
33,29,28,28,29,253765843
34,29,28,28,29,253765861
34,29,28,28,29,253765879
34,29,28,28,29,253765896
34,29,28,28,29,253765914
34,29,28,28,29,253765932
34,29,28,28,29,253765950
34,29,28,28,28,253765968
33,29,28,28,29,253765985
34,29,28,28,29,253766003
34,29,28,28,29,253766021
34,29,28,28,29,253766039
34,29,28,28,29,253766057
34,29,28,28,29,253766075
34,29,28,29,29,253766092
34,29,28,28,29,253766110
34,29,28,28,29,253766128
34,29,28,28,29,253766146
34,29,28,28,29,253766164
34,29,28,28,29,253766181
34,29,28,28,29,253766199
34,29,28,28,29,253766217
34,29,28,28,29,253766235
34,29,28,28,29,253766253
34,29,28,28,29,253766270
34,29,28,28,29,253766288
34,29,28,28,29,253766306
34,29,28,27,29,253766324
34,29,28,28,29,253766342
34,29,28,28,30,253766360
34,29,28,29,28,253766377
34,29,28,28,29,253766395
33,29,28,28,29,253766413
34,29,29,28,29,253766431
34,29,28,28,29,253766449
34,29,28,28,29,253766466
34,29,28,28,29,253766484
33,29,28,28,29,253766502
34,29,28,28,29,253766520
34,29,28,28,29,253766538
34,29,28,28,29,253766555
34,29,28,28,29,253766573
33,29,28,28,29,253766591
34,29,28,28,29,253766609
33,29,28,28,28,253766627
34,29,28,28,29,253766645
34,29,28,28,29,253766662
33,29,28,28,29,253766680
34,29,28,28,29,253766698
34,29,28,29,29,253766716
34,29,28,28,29,253766734
34,29,28,28,28,253766751
34,29,28,28,29,253766769
33,29,29,28,29,253766787
34,29,28,28,29,253766805
34,29,28,28,29,253766823
34,29,28,28,29,253766841
34,29,28,28,29,253766858
34,29,28,28,29,253766876
33,29,28,28,29,253766894
34,29,28,28,29,253766912
34,29,28,28,29,253766930
34,29,28,28,29,253766947
34,29,28,28,29,253766965
33,29,28,28,29,253766983
34,29,28,28,29,253767001
34,29,28,28,29,253767019
34,29,28,28,29,253767036
34,29,28,28,29,253767054
34,29,28,28,29,253767072
33,29,28,28,30,253767090
34,29,28,28,29,253767108
34,29,28,28,28,253767126
34,29,28,28,29,253767143
34,30,28,28,29,253767161
34,29,28,28,29,253767179
34,29,27,28,29,253767197
34,29,28,28,29,253767215
33,29,28,28,29,253767232
34,29,28,28,29,253767250
34,29,28,28,29,253767268
34,29,28,28,29,253767286
34,29,28,28,29,253767304
34,29,28,28,29,253767321
34,29,28,28,29,253767339
33,29,28,28,29,253767357
34,29,28,28,29,253767375
34,29,28,28,29,253767393
34,29,28,28,29,253767411
34,29,28,28,29,253767428
33,29,28,28,29,253767446
34,29,29,28,29,253767464
34,29,28,28,29,253767482
34,29,28,28,29,253767500
34,29,28,28,29,253767517
32,29,28,28,29,253767535
34,29,28,29,29,253767553
33,29,28,28,29,253767571
34,29,28,28,29,253767589
34,29,28,28,29,253767606
34,29,28,28,29,253767624
34,29,28,28,29,253767642
34,29,28,28,29,253767660
34,29,28,28,29,253767678
33,29,28,28,29,253767696
34,29,28,28,29,253767713
34,29,28,28,29,253767731
34,29,28,27,29,253767749
33,29,29,28,29,253767767
34,29,28,28,29,253767785
34,29,28,28,29,253767802
34,29,28,28,29,253767820
33,29,28,28,29,253767838
34,29,28,28,29,253767856
34,29,28,28,29,253767874
34,29,28,28,29,253767891
33,29,28,28,29,253767909
34,29,28,28,29,253767927
34,29,28,28,29,253767945
34,30,28,28,29,253767963
33,29,28,28,29,253767981
34,29,28,28,29,253767998
34,29,28,28,29,253768016
33,29,28,28,29,253768034
33,29,29,28,29,253768052
34,29,28,28,29,253768070
32,29,28,28,29,253768087
33,29,28,28,29,253768105
33,29,28,28,29,253768123
33,29,28,28,29,253768141
33,29,28,28,29,253768159
34,29,28,28,29,253768176
34,29,28,28,29,253768194
33,29,28,28,29,253768212
34,31,28,21,29,253768230
33,29,28,28,31,253768248
34,29,27,26,29,253768266
32,29,29,28,30,253768283
33,30,28,28,29,253768301
33,29,28,28,29,253768319
33,29,28,28,29,253768337
33,29,28,28,29,253768355
33,29,28,28,29,253768372
33,29,28,28,29,253768390
33,29,28,27,29,253768408
33,29,28,28,29,253768426
33,29,28,28,29,253768444
33,29,28,28,29,253768462
33,29,28,28,29,253768479
33,29,28,28,29,253768497
33,29,28,28,29,253768515
33,29,28,28,29,253768533
33,30,28,28,29,253768551
33,29,28,28,29,253768568
33,29,28,28,29,253768586
33,29,28,28,29,253768604
33,29,28,28,29,253768622
33,29,28,28,29,253768640
33,29,28,28,29,253768657
33,29,28,28,29,253768675
33,29,28,28,29,253768693
33,29,28,28,29,253768711
33,29,28,28,29,253768729
33,29,28,28,28,253768747
33,29,28,28,29,253768764
33,29,28,28,29,253768782
34,29,28,27,29,253768800
34,29,28,28,29,253768818
33,29,28,28,29,253768836
34,29,28,28,29,253768853
33,30,28,28,29,253768871
34,29,28,28,29,253768889
33,29,28,29,29,253768907
34,29,28,28,29,253768925
33,29,28,28,29,253768942
33,29,28,28,29,253768960
33,29,28,28,29,253768978
33,29,28,28,29,253768996
33,29,28,28,29,253769014
34,29,28,29,29,253769032
33,29,28,28,29,253769049
33,29,28,28,29,253769067
33,29,28,28,29,253769085
33,29,28,28,29,253769103
33,29,28,28,29,253769121
34,29,28,28,29,253769138
34,29,28,28,29,253769156
34,29,28,28,28,253769174
34,29,28,28,29,253769192
33,29,28,28,29,253769210
33,29,28,28,29,253769228
34,29,28,27,29,253769245
34,29,28,29,29,253769263
34,29,28,28,29,253769281
33,29,28,28,29,253769299
34,29,28,28,29,253769317
34,29,29,28,29,253769334
33,29,28,28,29,253769352
34,29,28,28,29,253769370
34,29,28,28,29,253769388
34,29,28,28,29,253769406
33,29,28,28,29,253769423
33,29,28,28,29,253769441
34,29,28,28,29,253769459
34,29,28,28,29,253769477
34,29,28,28,29,253769495
34,29,28,29,29,253769513
33,29,28,28,30,253769530
33,29,28,28,29,253769548
34,29,28,28,29,253769566
33,29,28,28,29,253769584
34,29,28,28,29,253769602
34,29,28,28,29,253769619
33,29,28,28,29,253769637
33,29,28,28,29,253769655
33,29,28,28,29,253769673
34,29,28,28,29,253769691
34,29,28,28,29,253769708
34,29,28,28,29,253769726
34,29,28,28,29,253769744
33,29,28,28,29,253769762
33,29,28,28,29,253769780
33,29,28,28,29,253769798
34,29,28,28,29,253769815
34,29,28,28,29,253769833
33,30,28,28,29,253769851
34,29,28,28,29,253769869
34,29,28,28,29,253769887
34,29,28,28,29,253769904
33,29,28,28,29,253769922
33,29,28,28,29,253769940
33,29,28,28,29,253769958
33,29,28,28,29,253769976
33,29,28,28,29,253769993
34,29,28,28,29,253770011
34,29,28,28,29,253770029
34,28,28,28,29,253770047
34,29,28,28,29,253770065
34,29,28,28,29,253770083
34,29,28,28,29,253770100
34,29,28,28,29,253770118
34,29,28,28,29,253770136
34,29,28,28,29,253770154
34,29,28,28,29,253770172
34,29,28,28,29,253770189
34,30,28,28,29,253770207
33,30,28,28,29,253770225
34,29,28,28,29,253770243
34,29,28,28,29,253770261
34,29,28,28,29,253770279
34,29,28,28,29,253770296
34,29,28,28,29,253770314
34,29,28,28,29,253770332
34,29,28,28,29,253770350
33,29,28,29,29,253770368
34,29,28,28,29,253770385
34,29,28,28,29,253770403
33,29,28,28,29,253770421
32,29,28,28,29,253770439
32,29,28,28,29,253770457
34,29,28,28,28,253770474
34,29,28,28,28,253770492
34,29,28,28,29,253770510
34,29,28,29,29,253770528
34,29,28,28,29,253770546
34,29,28,28,29,253770564
34,29,28,28,29,253770581
34,29,28,28,29,253770599
34,29,28,28,29,253770617
34,29,28,28,29,253770635
34,29,28,28,29,253770653
34,29,28,28,29,253770670
34,29,29,28,29,253770688
34,29,28,28,29,253770706
34,30,28,28,29,253770724
34,29,28,28,29,253770742
34,29,28,28,29,253770759
34,29,28,28,29,253770777
34,29,28,28,29,253770795
34,29,28,28,29,253770813
34,29,28,28,29,253770831
34,29,28,28,29,253770849
33,29,28,28,29,253770866
33,29,28,28,29,253770884
34,29,28,28,29,253770902
34,29,28,28,29,253770920
34,29,28,28,29,253770938
34,29,27,28,29,253770955
34,29,28,28,29,253770973
33,30,28,28,30,253770991
34,29,28,28,29,253771009
33,29,28,28,29,253771027
33,29,28,28,29,253771044
33,29,28,28,29,253771062
33,29,28,28,29,253771080
34,29,28,28,29,253771098
33,29,28,28,29,253771116
33,29,28,28,29,253771134
33,29,28,28,29,253771151
33,29,28,28,29,253771169
33,29,28,28,29,253771187
33,29,28,28,29,253771205
33,29,28,29,29,253771223
34,29,28,28,29,253771240
33,29,28,28,29,253771258
33,29,28,28,29,253771276
33,29,28,28,29,253771294
33,29,28,28,29,253771312
33,29,28,28,29,253771329
33,29,28,28,29,253771347
33,29,28,28,29,253771365
33,29,28,28,29,253771383
33,29,28,28,29,253771401
33,29,28,28,29,253771419
33,29,28,28,29,253771436
33,29,28,28,29,253771454
33,29,28,29,29,253771472
34,29,28,29,29,253771490
34,29,28,27,29,253771508
34,29,28,27,29,253771525
33,29,28,28,29,253771543
33,29,28,28,29,253771561
33,29,28,28,29,253771579
33,29,28,28,29,253771597
33,29,28,28,29,253771615
33,29,28,28,29,253771632
33,29,28,28,29,253771650
33,29,28,28,29,253771668
33,29,28,28,29,253771686
33,30,28,28,29,253771704
33,29,28,28,29,253771721
34,29,27,29,29,253771739
33,29,27,28,28,253771757
33,29,29,28,29,253771775
33,29,28,28,29,253771793
33,29,28,28,29,253771810
33,29,28,28,29,253771828
33,29,28,28,29,253771846
33,29,28,28,29,253771864
33,29,28,28,29,253771882
33,29,28,28,29,253771900
33,29,28,28,29,253771917
33,29,28,28,29,253771935
33,29,28,28,29,253771953
33,29,28,28,29,253771971
33,29,28,28,29,253771989
34,29,28,28,29,253772006
33,29,28,28,29,253772024
33,29,28,28,29,253772042
33,29,28,28,29,253772060
34,29,28,28,29,253772078
33,29,28,28,29,253772095
33,29,28,28,29,253772113
33,29,28,28,29,253772131
33,29,28,28,29,253772149
33,29,28,28,29,253772167
33,29,28,28,29,253772185
33,29,28,28,29,253772202
33,29,28,28,29,253772220
33,29,28,28,29,253772238
33,29,28,28,29,253772256
33,29,28,28,29,253772274
34,29,27,28,29,253772291
33,29,29,28,29,253772309
34,30,28,28,29,253772327
33,29,28,28,29,253772345
33,29,28,28,29,253772363
33,29,28,28,29,253772381
33,29,28,28,29,253772398
34,29,28,28,29,253772416
33,29,28,28,29,253772434
33,29,28,28,29,253772452
33,29,28,28,29,253772470
33,29,28,28,29,253772487
34,29,28,29,29,253772505
33,29,28,28,29,253772523
33,29,28,28,29,253772541
33,29,28,28,29,253772559
33,29,28,28,29,253772576
33,29,28,28,29,253772594
33,28,28,28,29,253772612
33,29,28,28,29,253772630
33,29,29,28,29,253772648
33,29,28,28,29,253772666
33,29,28,29,29,253772683
33,29,28,28,29,253772701
33,29,27,28,29,253772719
39,25,27,27,29,253772737
20,7,53,37,37,253772756
99,66,839,39,19,253772774
25,14,284,25,27,253772792
30,26,50,33,71,253772810
77,108,864,83,5,253772829
8,9,564,54,70,253772847
10,20,829,94,0,253772865
23,9,624,34,85,253772884
47,18,605,36,23,253772902
30,26,287,23,27,253772920
55,59,218,18,25,253772938
23,16,34,25,27,253772956
30,21,35,50,30,253772975
17,19,76,28,26,253772993
29,25,66,27,26,253773011
27,24,62,28,28,253773029
28,23,53,29,31,253773048
35,33,61,29,29,253773066
30,23,49,27,28,253773084
30,24,46,26,26,253773102
30,24,33,24,33,253773121
77,46,154,38,19,253773139
24,21,83,24,25,253773157
28,23,72,31,30,253773175
30,24,61,26,25,253773194
39,30,59,30,27,253773212
31,27,40,28,28,253773230
30,31,42,30,29,253773248
38,35,62,37,26,253773267
40,11,50,32,33,253773285
45,31,65,57,35,253773303
182,36,25,30,28,253773321
107,27,26,27,30,253773340
76,31,28,30,30,253773358
62,31,27,28,32,253773376
58,37,47,32,31,253773394
51,28,30,33,32,253773412
50,31,40,42,33,253773431
74,65,63,56,31,253773449
154,35,42,49,30,253773467
100,27,45,48,30,253773485
64,21,35,34,30,253773504
49,33,40,31,31,253773522
52,35,39,32,32,253773540
50,28,45,33,30,253773558
43,29,49,35,30,253773577
50,30,56,37,28,253773595
47,20,48,30,27,253773613
31,29,27,29,37,253773631
86,41,31,39,28,253773650
81,29,28,30,29,253773668
67,31,31,34,31,253773686
103,35,31,32,29,253773704
82,31,29,33,32,253773723
97,46,97,72,34,253773741
100,29,175,35,30,253773759
93,13,67,22,27,253773777
76,43,34,30,30,253773796
133,34,34,31,32,253773814
102,35,28,28,32,253773832
77,37,38,37,32,253773850
46,35,55,34,33,253773869
40,48,97,53,33,253773887
77,28,65,56,38,253773905
122,24,66,30,30,253773923
105,37,55,27,29,253773942
92,31,47,26,25,253773960
73,30,27,25,24,253773978
84,30,32,28,43,253773996
68,29,39,53,53,253774014
60,41,24,14,14,253774033
99,45,3,2,25,253774051
114,51,72,62,41,253774069
83,42,30,29,28,253774087
67,30,25,27,29,253774106
47,37,25,26,30,253774124
48,46,29,29,31,253774142
29,27,27,29,32,253774160
31,30,30,28,28,253774179
38,32,31,29,32,253774197
39,32,32,30,30,253774215
37,33,219,59,14,253774233
25,23,31,24,29,253774252
35,34,61,43,36,253774270
37,42,27,28,29,253774288
31,25,28,27,29,253774306
33,29,32,29,30,253774325
37,30,33,27,29,253774343
33,29,32,27,28,253774361
31,28,26,29,30,253774379
34,30,32,32,34,253774397
39,30,26,30,30,253774416
51,30,27,28,30,253774434
