adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
34,29,28,28,29,607031992
33,29,28,28,29,607032010
34,29,28,28,29,607032027
34,29,28,28,29,607032045
33,29,28,28,29,607032063
32,30,28,28,29,607032081
34,29,28,28,29,607032099
33,29,28,28,29,607032117
33,28,29,28,29,607032134
34,29,28,28,29,607032152
34,29,28,28,29,607032170
34,28,28,28,29,607032188
34,29,28,28,29,607032206
34,29,28,28,29,607032223
34,28,29,28,29,607032241
33,29,28,28,29,607032259
34,29,28,28,29,607032277
34,28,29,28,29,607032295
34,29,28,28,29,607032312
33,29,28,28,29,607032330
33,29,28,28,29,607032348
34,29,28,28,29,607032366
33,29,28,28,29,607032384
32,29,28,28,28,607032402
34,29,28,28,29,607032419
33,29,28,28,29,607032437
32,29,28,28,29,607032455
34,29,28,28,29,607032473
33,29,28,28,29,607032491
33,29,28,28,29,607032508
33,29,28,28,29,607032526
34,29,28,28,29,607032544
34,29,28,28,29,607032562
34,29,28,28,29,607032580
34,29,28,28,29,607032598
33,29,28,27,29,607032615
34,29,28,28,29,607032633
33,29,28,28,29,607032651
33,29,28,28,29,607032669
33,29,28,28,29,607032687
33,29,28,28,29,607032704
33,29,28,28,29,607032722
34,29,28,28,29,607032740
33,29,28,28,29,607032758
34,29,28,28,29,607032776
33,29,28,28,29,607032793
33,29,28,28,29,607032811
33,29,28,28,29,607032829
33,29,28,28,28,607032847
33,29,28,28,29,607032865
33,29,28,28,29,607032883
33,29,28,27,30,607032900
33,29,28,28,29,607032918
33,29,28,28,29,607032936
34,29,28,28,29,607032954
33,29,28,28,28,607032972
33,29,28,28,29,607032989
33,29,29,28,29,607033007
33,29,28,28,30,607033025
34,29,28,28,29,607033043
33,29,28,28,29,607033061
33,30,27,29,29,607033078
34,29,28,28,29,607033096
33,29,28,28,29,607033114
34,28,29,28,29,607033132
33,29,28,28,29,607033150
33,29,28,28,29,607033168
34,29,27,28,29,607033185
34,29,28,28,29,607033203
33,29,28,28,29,607033221
34,29,28,28,29,607033239
33,29,28,28,29,607033257
33,29,28,28,29,607033274
33,29,28,28,29,607033292
33,29,28,28,29,607033310
34,29,28,28,29,607033328
33,29,28,28,29,607033346
33,29,28,29,29,607033363
33,29,28,28,29,607033381
33,29,28,28,29,607033399
