adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
34,29,28,28,29,482565463
33,29,28,28,29,482565480
33,29,29,28,29,482565498
33,29,28,27,29,482565516
33,29,28,28,29,482565534
33,29,28,28,29,482565552
33,29,28,28,29,482565570
33,29,28,28,29,482565587
33,29,28,28,29,482565605
34,29,28,28,29,482565623
33,29,28,28,29,482565641
33,29,28,28,29,482565659
33,29,28,28,29,482565676
34,29,28,28,28,482565694
33,29,28,28,29,482565712
34,28,28,28,29,482565730
33,29,29,28,29,482565748
33,29,28,28,29,482565765
33,29,28,28,29,482565783
33,29,28,28,29,482565801
33,29,28,28,29,482565819
33,29,28,27,29,482565837
33,29,28,28,29,482565855
33,29,28,28,29,482565872
33,29,28,29,29,482565890
34,29,28,28,28,482565908
34,29,28,28,28,482565926
33,29,28,28,29,482565944
33,29,28,28,29,482565961
33,28,28,28,29,482565979
33,29,28,28,29,482565997
33,29,28,28,29,482566015
33,29,28,28,29,482566033
33,29,28,28,29,482566050
34,29,28,28,29,482566068
34,29,28,27,29,482566086
34,29,28,28,29,482566104
34,29,28,28,29,482566122
34,29,28,28,29,482566140
34,29,28,28,29,482566157
33,29,28,28,29,482566175
33,29,28,28,29,482566193
34,29,28,28,29,482566211
34,29,28,28,29,482566229
34,29,28,28,29,482566246
33,29,28,27,29,482566264
33,29,28,28,29,482566282
33,29,28,28,29,482566300
34,28,28,28,29,482566318
33,29,28,28,29,482566335
33,29,28,28,29,482566353
34,29,28,28,29,482566371
33,29,28,28,29,482566389
34,30,28,28,29,482566407
33,29,28,28,30,482566425
34,29,28,28,29,482566442
33,29,28,28,29,482566460
34,29,27,29,29,482566478
33,29,29,28,29,482566496
33,29,28,28,29,482566514
34,29,28,28,29,482566531
34,29,28,28,29,482566549
34,29,28,28,29,482566567
33,29,28,28,29,482566585
34,29,28,28,29,482566603
33,29,28,28,29,482566620
34,29,28,28,29,482566638
33,29,28,28,28,482566656
33,29,28,28,29,482566674
33,29,28,28,30,482566692
33,29,28,28,29,482566710
33,30,28,28,29,482566727
33,29,28,28,29,482566745
33,29,28,28,29,482566763
34,28,28,29,29,482566781
34,29,28,28,29,482566799
33,29,28,28,29,482566816
34,29,28,28,29,482566834
34,29,28,28,29,482566852
33,29,28,28,29,482566870
34,29,28,28,29,482566888
33,29,28,28,29,482566906
33,29,28,28,29,482566923
33,29,28,28,29,482566941
33,29,28,28,29,482566959
34,29,28,28,29,482566977
34,29,28,28,29,482566995
33,29,28,28,29,482567012
33,29,28,28,29,482567030
34,29,28,28,29,482567048
34,29,28,28,29,482567066
33,29,28,29,29,482567084
33,29,28,28,29,482567101
34,29,28,28,29,482567119
32,30,27,28,29,482567137
33,29,28,28,29,482567155
33,30,28,28,29,482567173
33,29,28,28,29,482567191
34,29,28,28,29,482567208
34,29,29,28,30,482567226
33,29,28,28,29,482567244
34,29,28,28,29,482567262
34,29,28,28,29,482567280
34,29,28,28,29,482567297
34,30,29,28,29,482567315
34,29,28,28,29,482567333
34,29,28,28,29,482567351
34,29,28,28,28,482567369
33,29,28,28,29,482567386
34,29,28,28,29,482567404
34,29,28,28,29,482567422
33,29,28,28,29,482567440
34,29,28,28,29,482567458
34,29,28,28,29,482567476
34,29,28,28,29,482567493
33,29,28,27,29,482567511
34,29,28,28,29,482567529
33,29,28,28,29,482567547
34,29,28,28,29,482567565
34,29,28,28,29,482567582
34,29,28,28,29,482567600
34,29,28,28,29,482567618
34,29,28,28,30,482567636
33,26,29,27,29,482567654
34,29,31,31,29,482567671
33,29,29,28,29,482567689
33,29,28,28,29,482567707
33,29,28,28,29,482567725
34,29,28,28,29,482567743
34,29,28,28,29,482567761
34,29,28,28,29,482567778
34,29,28,28,29,482567796
33,29,28,28,29,482567814
33,29,28,28,29,482567832
34,29,28,28,29,482567850
33,29,29,28,29,482567867
34,29,28,28,29,482567885
33,29,28,28,29,482567903
33,30,28,28,29,482567921
34,29,28,27,29,482567939
33,29,28,28,29,482567956
33,29,29,28,29,482567974
34,29,28,28,29,482567992
34,29,28,28,29,482568010
34,29,28,28,29,482568028
34,29,28,28,29,482568046
34,29,28,28,29,482568063
34,29,28,28,29,482568081
33,30,28,28,29,482568099
33,29,28,28,29,482568117
33,29,28,28,29,482568135
34,29,28,27,29,482568152
33,29,28,28,29,482568170
33,29,28,28,29,482568188
34,29,28,28,29,482568206
33,29,28,28,29,482568224
33,29,28,28,29,482568242
34,29,28,28,29,482568259
33,29,28,28,29,482568277
34,29,28,28,29,482568295
34,29,28,28,29,482568313
34,29,28,28,29,482568331
34,29,28,28,29,482568348
34,29,28,28,29,482568366
33,29,28,28,29,482568384
33,30,29,28,29,482568402
34,29,28,28,29,482568420
33,29,28,28,29,482568437
33,29,28,29,29,482568455
34,29,28,28,29,482568473
34,29,28,28,29,482568491
34,29,28,28,29,482568509
34,29,28,28,29,482568527
34,29,28,28,29,482568544
34,29,28,27,29,482568562
34,29,28,28,30,482568580
33,29,28,28,29,482568598
34,28,29,27,29,482568616
34,29,28,28,29,482568633
33,29,28,28,29,482568651
34,29,28,27,29,482568669
34,29,28,28,29,482568687
33,29,28,28,29,482568705
33,29,29,27,29,482568722
33,29,28,28,29,482568740
34,29,28,28,29,482568758
34,28,29,27,29,482568776
34,29,28,28,29,482568794
33,29,28,28,29,482568812
34,28,28,28,29,482568829
34,29,28,28,29,482568847
34,29,28,28,29,482568865
34,29,28,28,29,482568883
34,29,28,28,29,482568901
33,29,28,28,29,482568918
34,29,28,28,29,482568936
34,29,28,28,29,482568954
33,29,28,28,29,482568972
34,28,29,28,29,482568990
34,29,28,28,29,482569008
33,29,28,28,29,482569025
33,29,28,29,28,482569043
34,29,28,28,29,482569061
33,29,28,28,29,482569079
33,29,27,28,28,482569097
34,29,28,28,29,482569114
33,29,28,28,29,482569132
33,29,28,28,29,482569150
33,29,28,28,29,482569168
33,29,28,28,29,482569186
33,29,28,28,29,482569203
33,29,28,28,29,482569221
33,29,28,28,29,482569239
33,29,28,28,29,482569257
33,29,28,28,29,482569275
33,29,28,28,29,482569293
33,29,28,28,29,482569310
33,29,28,28,29,482569328
34,29,28,28,29,482569346
33,29,28,28,29,482569364
33,29,28,28,29,482569382
33,29,28,28,29,482569399
33,29,28,28,29,482569417
33,29,28,28,29,482569435
33,29,28,28,29,482569453
34,29,28,28,29,482569471
33,29,28,28,29,482569488
33,29,28,28,29,482569506
33,29,28,29,28,482569524
33,29,28,28,29,482569542
33,29,28,28,29,482569560
33,29,28,28,29,482569578
34,29,28,28,29,482569595
33,29,28,28,29,482569613
33,29,27,29,29,482569631
34,29,28,28,29,482569649
33,29,28,28,29,482569667
33,28,29,28,29,482569684
33,29,28,28,29,482569702
33,29,28,28,29,482569720
33,29,28,29,29,482569738
33,29,28,28,29,482569756
33,29,28,28,29,482569773
33,29,28,28,29,482569791
32,29,28,28,29,482569809
33,29,28,28,29,482569827
33,29,28,28,29,482569845
33,29,28,28,28,482569863
33,29,28,28,29,482569880
33,29,28,28,29,482569898
34,29,28,28,28,482569916
33,29,28,28,29,482569934
33,29,28,28,29,482569952
33,29,28,28,29,482569969
33,29,28,28,29,482569987
33,29,28,28,29,482570005
34,29,28,28,29,482570023
34,29,28,28,29,482570041
34,29,28,28,29,482570058
34,29,28,28,29,482570076
32,30,28,28,29,482570094
33,29,28,28,29,482570112
34,29,28,28,29,482570130
34,29,27,28,29,482570148
34,29,28,28,29,482570165
34,29,28,28,29,482570183
34,29,28,28,29,482570201
34,30,28,27,30,482570219
34,29,28,28,29,482570237
34,29,28,28,29,482570254
32,30,28,28,29,482570272
34,29,28,28,29,482570290
34,29,28,28,29,482570308
34,29,27,28,29,482570326
33,29,28,28,29,482570344
34,29,28,28,29,482570361
34,29,28,28,29,482570379
34,29,28,28,29,482570397
34,29,28,28,29,482570415
34,29,28,28,29,482570433
34,29,28,28,29,482570450
33,30,28,28,29,482570468
34,29,28,28,29,482570486
33,29,28,28,29,482570504
34,29,28,28,29,482570522
34,29,28,28,29,482570539
34,29,28,28,29,482570557
33,29,28,28,29,482570575
34,29,28,28,29,482570593
34,29,28,28,28,482570611
34,29,28,28,29,482570629
33,29,28,28,29,482570646
34,29,29,28,28,482570664
34,29,28,28,29,482570682
34,29,28,28,29,482570700
33,29,28,28,29,482570718
34,29,28,28,29,482570735
33,29,28,28,29,482570753
34,29,28,28,29,482570771
33,29,28,28,29,482570789
33,29,28,28,29,482570807
34,29,28,28,29,482570824
34,29,28,28,29,482570842
34,29,28,28,29,482570860
33,29,28,28,29,482570878
34,29,28,28,29,482570896
32,29,28,28,29,482570914
34,29,28,28,29,482570931
34,29,28,28,29,482570949
