adc_15,adc_17,adc_19,adc_21,adc_23,timestamp_us
33,28,28,28,29,769086652
33,29,28,28,29,769086670
33,29,28,28,29,769086688
33,29,28,28,28,769086705
33,29,27,28,28,769086723
33,28,28,28,29,769086741
33,29,28,28,28,769086759
33,29,28,28,29,769086777
33,29,28,28,29,769086795
33,28,28,28,29,769086812
33,29,28,29,28,769086830
33,28,28,27,29,769086848
33,28,28,27,28,769086866
33,29,28,29,29,769086884
33,28,28,28,29,769086901
33,28,28,28,29,769086919
33,28,28,28,29,769086937
33,28,28,28,29,769086955
33,28,28,28,28,769086973
32,28,28,28,28,769086990
33,29,28,28,28,769087008
33,29,28,28,28,769087026
33,29,28,27,28,769087044
33,29,28,28,29,769087062
33,29,28,28,28,769087080
33,29,28,28,28,769087097
33,29,28,28,28,769087115
33,29,28,28,29,769087133
33,29,28,28,29,769087151
33,29,28,28,28,769087169
33,28,29,28,28,769087186
33,29,28,28,29,769087204
33,28,28,28,29,769087222
33,28,28,28,28,769087240
33,29,28,28,28,769087258
33,29,28,28,29,769087275
33,28,28,28,29,769087293
33,29,28,28,29,769087311
33,29,28,28,28,769087329
33,28,28,28,28,769087347
33,29,28,28,28,769087365
33,28,28,27,29,769087382
32,29,28,28,28,769087400
33,29,28,28,29,769087418
33,29,28,28,29,769087436
33,29,28,28,29,769087454
33,29,28,28,29,769087471
33,29,28,28,29,769087489
33,28,27,28,28,769087507
33,28,28,28,29,769087525
33,29,28,28,28,769087543
33,29,29,28,29,769087560
32,29,28,28,28,769087578
33,29,28,28,28,769087596
33,29,28,28,29,769087614
33,29,28,28,28,769087632
33,29,28,28,29,769087650
33,29,28,28,28,769087667
33,29,28,28,28,769087685
33,29,28,28,29,769087703
33,28,28,28,29,769087721
33,29,28,28,28,769087739
33,29,28,28,29,769087756
33,28,28,28,29,769087774
33,28,28,28,28,769087792
33,29,28,28,29,769087810
32,29,28,28,29,769087828
33,29,28,28,28,769087845
33,28,28,27,29,769087863
33,28,28,28,29,769087881
33,29,28,28,28,769087899
33,29,28,28,28,769087917
33,28,28,27,29,769087935
33,29,28,27,28,769087952
33,29,28,28,29,769087970
33,28,28,28,29,769087988
33,29,28,28,29,769088006
33,28,28,28,28,769088024
33,28,28,28,28,769088041
33,28,28,28,29,769088059
33,29,28,28,28,769088077
33,28,28,28,29,769088095
33,29,28,28,29,769088113
33,28,28,27,29,769088131
33,29,28,28,29,769088148
33,28,28,28,29,769088166
33,29,28,28,28,769088184
33,28,28,28,29,769088202
33,28,28,28,28,769088220
33,28,28,28,29,769088237
33,29,28,28,28,769088255
33,28,28,28,28,769088273
33,28,28,28,28,769088291
33,28,28,28,29,769088309
33,28,28,28,28,769088326
33,28,28,27,28,769088344
33,28,28,28,28,769088362
33,28,28,28,29,769088380
33,28,28,28,29,769088398
33,28,28,28,29,769088416
33,28,28,28,28,769088433
33,29,28,28,28,769088451
33,28,28,28,29,769088469
33,28,28,28,29,769088487
33,28,28,28,28,769088505
33,28,28,28,29,769088522
33,29,28,28,29,769088540
33,29,28,28,29,769088558
33,28,28,28,28,769088576
33,29,28,28,29,769088594
33,28,28,28,29,769088611
33,29,28,28,28,769088629
33,29,28,29,29,769088647
33,28,28,28,29,769088665
33,28,28,28,28,769088683
33,29,28,28,28,769088701
33,28,28,28,28,769088718
33,29,28,28,28,769088736
33,28,28,28,29,769088754
33,28,28,28,28,769088772
32,27,29,28,29,769088790
33,28,28,28,29,769088807
33,28,28,28,28,769088825
33,28,28,28,29,769088843
33,29,28,28,29,769088861
33,28,28,28,28,769088879
33,28,28,28,29,769088896
33,29,28,28,28,769088914
33,28,28,28,29,769088932
33,28,28,28,28,769088950
33,28,28,28,28,769088968
33,29,29,28,28,769088986
33,28,28,28,28,769089003
