3.300000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690866520000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690866700000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690866880000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,7.690867050000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,7.690867230000000000e+08
3.300000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690867410000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,7.690867590000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690867770000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690867950000000000e+08
3.300000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690868120000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,7.690868300000000000e+08
3.300000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,7.690868480000000000e+08
3.300000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,7.690868660000000000e+08
3.300000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,7.690868840000000000e+08
3.300000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,7.690869010000000000e+08
