3.500000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.994731500000000000e+07
3.400000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994733300000000000e+07
3.300000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994735100000000000e+07
3.200000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.994736900000000000e+07
3.400000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.994738600000000000e+07
3.300000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994740400000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994742200000000000e+07
3.400000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994744000000000000e+07
3.200000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994745800000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.994747600000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,3.994749300000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.994751100000000000e+07
3.400000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.994752900000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.994754700000000000e+07
3.300000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994756500000000000e+07
3.400000000000000000e+01,3.000000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994758200000000000e+07
3.300000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994760000000000000e+07
3.100000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.994761800000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994763600000000000e+07
3.400000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.994765400000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994767100000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994768900000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994770700000000000e+07
3.400000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994772500000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994774300000000000e+07
3.400000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,3.994776100000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994777800000000000e+07
3.400000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994779600000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994781400000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994783200000000000e+07
3.400000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.994785000000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994786700000000000e+07
3.400000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994788500000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.994790300000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994792100000000000e+07
3.400000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994793900000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+01,3.994795600000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994797400000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994799200000000000e+07
3.200000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,3.994801000000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994802800000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994804600000000000e+07
3.300000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994806300000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994808100000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,3.994809900000000000e+07
3.400000000000000000e+01,3.000000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994811700000000000e+07
3.200000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994813500000000000e+07
3.300000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994815300000000000e+07
3.400000000000000000e+01,3.000000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.994817000000000000e+07
